Brand Name,Program,numyrs,firstyear,Year,Generic Name,Nom Total Spend,Inf Total Spend,Total Claims,Total Beneficiaries,Yearnum,complete
Zubsolv,Medicare Part D,5,2013,2015,Buprenorphine HCl/Naloxone HCl,1915839.44,1970000,6231,1242,2015,Complete
Zubsolv,Medicare Part D,5,2013,2016,Buprenorphine HCl/Naloxone HCl,2931730.72,2990000,8974,1521,2016,Complete
Zubsolv,Medicare Part D,5,2013,2017,Buprenorphine HCl/Naloxone HCl,4003955.62,4000000,11501,1962,2017,Complete
Zyban,Medicare Part D,5,2013,2013,Bupropion HCl,14346.25,15100,76,49,2013,Complete
Zyban,Medicare Part D,5,2013,2014,Bupropion HCl,14959.91,15500,76,46,2014,Complete
Zyban,Medicare Part D,5,2013,2015,Bupropion HCl,12273.76,12600,60,21,2015,Complete
Zyban,Medicare Part D,5,2013,2016,Bupropion HCl,32886.28,33600,128,61,2016,Complete
Zyban,Medicare Part D,5,2013,2017,Bupropion HCl,25748.28,25700,90,40,2017,Complete
Zyclara,Medicare Part D,5,2013,2013,Imiquimod,6070009.71,6370000,7637,6063,2013,Complete
Zyclara,Medicare Part D,5,2013,2014,Imiquimod,5832157.69,6030000,6228,4916,2014,Complete
Zyclara,Medicare Part D,5,2013,2015,Imiquimod,5914487.26,6090000,5498,4323,2015,Complete
Zyclara,Medicare Part D,5,2013,2016,Imiquimod,2662781.82,2720000,2442,1857,2016,Complete
Zyclara,Medicare Part D,5,2013,2017,Imiquimod,1956128.47,1960000,1613,1156,2017,Complete
Zyflo,Medicare Part D,5,2013,2013,Zileuton,1158369.46,1220000,676,209,2013,Complete
Zyflo,Medicare Part D,5,2013,2014,Zileuton,1812724.81,1870000,784,225,2014,Complete
Zyflo,Medicare Part D,5,2013,2015,Zileuton,4051932.65,4170000,1256,423,2015,Complete
Zyflo,Medicare Part D,5,2013,2016,Zileuton,3943674.77,4020000,1223,264,2016,Complete
Zyflo,Medicare Part D,5,2013,2017,Zileuton,3878417.6,3880000,1136,200,2017,Complete
Zyflo Cr,Medicare Part D,5,2013,2013,Zileuton,15162169.97,15900000,7413,1621,2013,Complete
Zyflo Cr,Medicare Part D,5,2013,2014,Zileuton,16833688.91,17400000,6409,1291,2014,Complete
Zyflo Cr,Medicare Part D,5,2013,2015,Zileuton,17740462.32,18300000,5188,1042,2015,Complete
Zyflo Cr,Medicare Part D,5,2013,2016,Zileuton,18156159.96,18500000,4856,865,2016,Complete
Zyflo Cr,Medicare Part D,5,2013,2017,Zileuton,10955334.49,11000000,2726,666,2017,Complete
Zylet,Medicare Part D,5,2013,2013,Tobramycin/Lotepred Etab,5380742.69,5650000,30618,22635,2013,Complete
Zylet,Medicare Part D,5,2013,2014,Tobramycin/Lotepred Etab,5576955.18,5760000,27230,19754,2014,Complete
Zylet,Medicare Part D,5,2013,2015,Tobramycin/Lotepred Etab,4034667.93,4160000,17602,12728,2015,Complete
Zylet,Medicare Part D,5,2013,2016,Tobramycin/Lotepred Etab,4145074.71,4230000,17972,12979,2016,Complete
Zylet,Medicare Part D,5,2013,2017,Tobramycin/Lotepred Etab,4819365.11,4820000,18952,14257,2017,Complete
Zymaxid,Medicare Part D,5,2013,2013,Gatifloxacin,20223591.26,21200000,178766,121191,2013,Complete
Zymaxid,Medicare Part D,5,2013,2014,Gatifloxacin,4187883.03,4330000,34613,24135,2014,Complete
Zymaxid,Medicare Part D,5,2013,2015,Gatifloxacin,1764736.71,1820000,14577,10328,2015,Complete
Zymaxid,Medicare Part D,5,2013,2016,Gatifloxacin,2359744.54,2410000,23410,17364,2016,Complete
Zymaxid,Medicare Part D,5,2013,2017,Gatifloxacin,368561.68,369000,2213,1823,2017,Complete
Zyprexa Relprevv,Medicare Part D,5,2013,2013,Olanzapine Pamoate,8128809.41,8530000,7627,856,2013,Complete
Zyprexa Relprevv,Medicare Part D,5,2013,2014,Olanzapine Pamoate,7467437.8,7720000,6943,705,2014,Complete
Zyprexa Relprevv,Medicare Part D,5,2013,2015,Olanzapine Pamoate,7364940.13,7590000,6181,573,2015,Complete
Zyprexa Relprevv,Medicare Part D,5,2013,2016,Olanzapine Pamoate,6792150.56,6930000,5983,548,2016,Complete
Zyprexa Relprevv,Medicare Part D,5,2013,2017,Olanzapine Pamoate,6246479.99,6250000,5539,515,2017,Complete
Zyprexa Zydis,Medicare Part D,5,2013,2013,Olanzapine,6318996.19,6630000,6046,1164,2013,Complete
Zyprexa Zydis,Medicare Part D,5,2013,2014,Olanzapine,5629359.94,5820000,5142,781,2014,Complete
Zyprexa Zydis,Medicare Part D,5,2013,2015,Olanzapine,5090740.56,5240000,4643,721,2015,Complete
Zyprexa Zydis,Medicare Part D,5,2013,2016,Olanzapine,4441492.23,4530000,3962,563,2016,Complete
Zyprexa Zydis,Medicare Part D,5,2013,2017,Olanzapine,4204824.5,4200000,3440,427,2017,Complete
Zyprexa*,Medicare Part D,5,2013,2013,Olanzapine,30486809.5,32000000,35981,6559,2013,Complete
Zyprexa*,Medicare Part D,5,2013,2014,Olanzapine,25703507.75,26600000,29471,4494,2014,Complete
Zyprexa*,Medicare Part D,5,2013,2015,Olanzapine,24467198.66,25200000,27439,4048,2015,Complete
Zyprexa*,Medicare Part D,5,2013,2016,Olanzapine,22329392.09,22800000,24619,3393,2016,Complete
Zyprexa*,Medicare Part D,5,2013,2017,Olanzapine,20149574.43,20100000,20869,2543,2017,Complete
Zytiga,Medicare Part D,5,2013,2013,Abiraterone Acetate,469661712,493000000,71423,14191,2013,Complete
Zytiga,Medicare Part D,5,2013,2014,Abiraterone Acetate,707097864.8,731000000,98469,17044,2014,Complete
Zytiga,Medicare Part D,5,2013,2015,Abiraterone Acetate,790049711.1,814000000,100376,16964,2015,Complete
Zytiga,Medicare Part D,5,2013,2016,Abiraterone Acetate,823103702,840000000,96768,16249,2016,Complete
Zytiga,Medicare Part D,5,2013,2017,Abiraterone Acetate,877587633,878000000,93665,17303,2017,Complete
1st Tier Unifine Pentips Plus,Medicare Part D,4,2014,2014,"Pen Needle, Diabetic",54091.29,55900,2275,1289,2014,Complete
1st Tier Unifine Pentips Plus,Medicare Part D,4,2014,2015,"Pen Needle, Diabetic",197091.75,203000,7890,4330,2015,Complete
1st Tier Unifine Pentips Plus,Medicare Part D,4,2014,2016,"Pen Needle, Diabetic",378001.19,386000,14611,6456,2016,Complete
1st Tier Unifine Pentips Plus,Medicare Part D,4,2014,2017,"Pen Needle, Diabetic",402383.65,402000,15414,5974,2017,Complete
Adderall,Medicare Part D,4,2014,2014,Dextroamphetamine/Amphetamine,1423024.79,1470000,3842,961,2014,Complete
Adderall,Medicare Part D,4,2014,2015,Dextroamphetamine/Amphetamine,2293659.39,2360000,6080,1261,2015,Complete
Adderall,Medicare Part D,4,2014,2016,Dextroamphetamine/Amphetamine,2661509.22,2720000,6717,1333,2016,Complete
Adderall,Medicare Part D,4,2014,2017,Dextroamphetamine/Amphetamine,3153572.21,3150000,7408,1368,2017,Complete
Adrenalin,Medicare Part D,4,2014,2014,Epinephrine,1054.87,1090,215,203,2014,Complete
Adrenalin,Medicare Part D,4,2014,2015,Epinephrine,670.14,690,136,126,2015,Complete
Adrenalin,Medicare Part D,4,2014,2016,Epinephrine,2486.92,2540,176,160,2016,Complete
Adrenalin,Medicare Part D,4,2014,2017,Epinephrine,5785.84,5790,236,157,2017,Complete
Amlodipine-Valsartan-HCTZ,Medicare Part D,4,2014,2014,Amlodipine/Valsartan/HCThiazid,1053632.35,1089000,4158,4125,2014,Complete
Amlodipine-Valsartan-HCTZ,Medicare Part D,4,2014,2015,Amlodipine/Valsartan/HCThiazid,23712295.08,24442000,110841,40398,2015,Complete
Amlodipine-Valsartan-HCTZ,Medicare Part D,4,2014,2016,Amlodipine/Valsartan/HCThiazid,24391632.25,24870000,130548,34548,2016,Complete
Amlodipine-Valsartan-HCTZ,Medicare Part D,4,2014,2017,Amlodipine/Valsartan/HCThiazid,20740960.09,20750000,119267,33959,2017,Complete
Anoro Ellipta,Medicare Part D,4,2014,2014,Umeclidinium Brm/Vilanterol Tr,9389827.9,9700000,28855,13234,2014,Complete
Anoro Ellipta,Medicare Part D,4,2014,2015,Umeclidinium Brm/Vilanterol Tr,68700485.7,70800000,199116,60334,2015,Complete
Anoro Ellipta,Medicare Part D,4,2014,2016,Umeclidinium Brm/Vilanterol Tr,180437409,184000000,488531,131225,2016,Complete
Anoro Ellipta,Medicare Part D,4,2014,2017,Umeclidinium Brm/Vilanterol Tr,384993452.2,385000000,914369,229666,2017,Complete
Antara,Medicare Part D,4,2014,2014,"Fenofibrate,Micronized",837570.58,865000,3082,1116,2014,Complete
Antara,Medicare Part D,4,2014,2015,"Fenofibrate,Micronized",2378094.98,2450000,5370,1396,2015,Complete
Antara,Medicare Part D,4,2014,2016,"Fenofibrate,Micronized",1408605.78,1440000,2039,723,2016,Complete
Antara,Medicare Part D,4,2014,2017,"Fenofibrate,Micronized",1252843.91,1250000,1637,403,2017,Complete
Aptiom,Medicare Part D,4,2014,2014,Eslicarbazepine Acetate,4112603.01,4250000,5087,1432,2014,Complete
Aptiom,Medicare Part D,4,2014,2015,Eslicarbazepine Acetate,19699245.6,20300000,21378,3548,2015,Complete
Aptiom,Medicare Part D,4,2014,2016,Eslicarbazepine Acetate,39273336.05,40100000,37963,5136,2016,Complete
Aptiom,Medicare Part D,4,2014,2017,Eslicarbazepine Acetate,59766626.97,59800000,52455,6409,2017,Complete
Aralast NP,Medicare Part D,4,2014,2014,Alpha-1-Proteinase Inhibitor,347532.65,359000,58,46,2014,Complete
Aralast NP,Medicare Part D,4,2014,2015,Alpha-1-Proteinase Inhibitor,24765767.86,25500000,3128,277,2015,Complete
Aralast NP,Medicare Part D,4,2014,2016,Alpha-1-Proteinase Inhibitor,36561363.58,37300000,4392,339,2016,Complete
Aralast NP,Medicare Part D,4,2014,2017,Alpha-1-Proteinase Inhibitor,37207404.5,37200000,4377,345,2017,Complete
Aspirin-Caffeine-Dihydrocodein,Medicare Part D,4,2014,2014,Aspirin/Caffein/Dihydrocodeine,5319.14,5500,62,21,2014,Complete
Aspirin-Caffeine-Dihydrocodein,Medicare Part D,4,2014,2015,Aspirin/Caffein/Dihydrocodeine,7710.83,7940,61,20,2015,Complete
Aspirin-Caffeine-Dihydrocodein,Medicare Part D,4,2014,2016,Aspirin/Caffein/Dihydrocodeine,13925.86,14200,88,38,2016,Complete
Aspirin-Caffeine-Dihydrocodein,Medicare Part D,4,2014,2017,Aspirin/Caffein/Dihydrocodeine,9627.15,9630,81,27,2017,Complete
Assure Id Insulin Safety,Medicare Part D,3,2014,2014,"Syringe,Needle,Insuln,Sf 0.5ml",1908.61,1970,80,18,2014,Complete
Assure Id Insulin Safety,Medicare Part D,3,2014,2015,"Syringe,Needle,Insuln,Sf 0.5ml",24172.21,24900,2440,229,2015,Complete
Assure Id Insulin Safety,Medicare Part D,3,2014,2016,"Syringe,Needle,Insuln,Sf 0.5ml",19330.83,19700,1648,198,2016,Complete
Astagraf XL,Medicare Part D,4,2014,2014,Tacrolimus,174196.53,180000,233,63,2014,Complete
Astagraf XL,Medicare Part D,4,2014,2015,Tacrolimus,328222.24,338000,547,94,2015,Complete
Astagraf XL,Medicare Part D,4,2014,2016,Tacrolimus,311470.87,318000,616,92,2016,Complete
Astagraf XL,Medicare Part D,4,2014,2017,Tacrolimus,410576.93,411000,664,117,2017,Complete
Atovaquone,Medicare Part D,4,2014,2014,Atovaquone,18782076.71,19410000,15002,6339,2014,Complete
Atovaquone,Medicare Part D,4,2014,2015,Atovaquone,32723220.75,33700000,27324,9020,2015,Complete
Atovaquone,Medicare Part D,4,2014,2016,Atovaquone,34172232.3,34800000,33082,10475,2016,Complete
Atovaquone,Medicare Part D,4,2014,2017,Atovaquone,38312804.39,38300000,38004,11914,2017,Complete
Avandia,Medicare Part D,4,2014,2014,Rosiglitazone Maleate,123167.43,127000,426,362,2014,Complete
Avandia,Medicare Part D,4,2014,2015,Rosiglitazone Maleate,449677.85,463000,1779,588,2015,Complete
Avandia,Medicare Part D,4,2014,2016,Rosiglitazone Maleate,877794.17,896000,2772,699,2016,Complete
Avandia,Medicare Part D,4,2014,2017,Rosiglitazone Maleate,1066586.12,1070000,2989,691,2017,Complete
Aveed,Medicare Part D,4,2014,2014,Testosterone Undecanoate,44905.83,46400,49,26,2014,Complete
Aveed,Medicare Part D,4,2014,2015,Testosterone Undecanoate,228700.3,236000,271,119,2015,Complete
Aveed,Medicare Part D,4,2014,2016,Testosterone Undecanoate,499148.01,509000,557,176,2016,Complete
Aveed,Medicare Part D,4,2014,2017,Testosterone Undecanoate,431718.17,432000,444,131,2017,Complete
Azasite,Medicare Part D,4,2014,2014,Azithromycin,1793637.58,1850000,12877,8666,2014,Complete
Azasite,Medicare Part D,4,2014,2015,Azithromycin,7406422.5,7630000,43608,22678,2015,Complete
Azasite,Medicare Part D,4,2014,2016,Azithromycin,7254999.13,7400000,36142,18330,2016,Complete
Azasite,Medicare Part D,4,2014,2017,Azithromycin,6768833.57,6770000,30785,15495,2017,Complete
Bacitracin*,Medicare Part D,4,2014,2014,Bacitracin,4216150.04,4360000,67809,84280,2014,Complete
Bacitracin*,Medicare Part D,4,2014,2015,Bacitracin,9024562,9300000,126567,87575,2015,Complete
Bacitracin*,Medicare Part D,4,2014,2016,Bacitracin,10674004.18,10900000,122018,82296,2016,Complete
Bacitracin*,Medicare Part D,4,2014,2017,Bacitracin,12110512.56,12111200,131005,86723,2017,Complete
Bactrim Ds,Medicare Part D,4,2014,2014,Sulfamethoxazole/Trimethoprim,12837.16,13300,106,72,2014,Complete
Bactrim Ds,Medicare Part D,4,2014,2015,Sulfamethoxazole/Trimethoprim,25210.9,26000,304,178,2015,Complete
Bactrim Ds,Medicare Part D,4,2014,2016,Sulfamethoxazole/Trimethoprim,22200.52,22700,250,144,2016,Complete
Bactrim Ds,Medicare Part D,4,2014,2017,Sulfamethoxazole/Trimethoprim,27829.37,27800,291,176,2017,Complete
Betimol,Medicare Part D,4,2014,2014,Timolol,3087606.57,3190000,27304,10190,2014,Complete
Betimol,Medicare Part D,4,2014,2015,Timolol,4599502.26,4740000,32744,10970,2015,Complete
Betimol,Medicare Part D,4,2014,2016,Timolol,5429529.39,5540000,32644,10557,2016,Complete
Betimol,Medicare Part D,4,2014,2017,Timolol,5876208.26,5880000,32992,10975,2017,Complete
Bromfenac Sodium,Medicare Part D,4,2014,2014,Bromfenac Sodium,1145515.82,1180000,8198,4706,2014,Complete
Bromfenac Sodium,Medicare Part D,4,2014,2015,Bromfenac Sodium,2084865.12,2150000,15571,8232,2015,Complete
Bromfenac Sodium,Medicare Part D,4,2014,2016,Bromfenac Sodium,5842931.67,5960000,39244,18213,2016,Complete
Bromfenac Sodium,Medicare Part D,4,2014,2017,Bromfenac Sodium,6273417.45,6270000,41381,19139,2017,Complete
Bydureon Pen,Medicare Part D,4,2014,2014,Exenatide Microspheres,6714759.63,6940000,11221,6752,2014,Complete
Bydureon Pen,Medicare Part D,4,2014,2015,Exenatide Microspheres,95972964.94,98900000,151450,41001,2015,Complete
Bydureon Pen,Medicare Part D,4,2014,2016,Exenatide Microspheres,172234006.4,176000000,239955,55373,2016,Complete
Bydureon Pen,Medicare Part D,4,2014,2017,Exenatide Microspheres,263357036.6,263000000,323129,67686,2017,Complete
Byetta,Medicare Part D,4,2014,2014,Exenatide,31310.62,32300,46,47337,2014,Complete
Byetta,Medicare Part D,4,2014,2015,Exenatide,110241536.4,114000000,154492,38744,2015,Complete
Byetta,Medicare Part D,4,2014,2016,Exenatide,105850355.2,108000000,126240,27331,2016,Complete
Byetta,Medicare Part D,4,2014,2017,Exenatide,101975654.5,102000000,105369,21770,2017,Complete
Calcipotriene-Betamethasone Dp,Medicare Part D,4,2014,2014,Calcipotriene/Betamethasone,6334773.81,6550000,7458,4401,2014,Complete
Calcipotriene-Betamethasone Dp,Medicare Part D,4,2014,2015,Calcipotriene/Betamethasone,9169400.239999998,9440000,11048,5870,2015,Complete
Calcipotriene-Betamethasone Dp,Medicare Part D,4,2014,2016,Calcipotriene/Betamethasone,9368422.92,9560000,10589,5702,2016,Complete
Calcipotriene-Betamethasone Dp,Medicare Part D,4,2014,2017,Calcipotriene/Betamethasone,11124676.940000001,11120000,11382,6333,2017,Complete
Cambia,Medicare Part D,4,2014,2014,Diclofenac Potassium,34271.71,35400,68,2074,2014,Complete
Cambia,Medicare Part D,4,2014,2015,Diclofenac Potassium,3078047.15,3170000,5892,2447,2015,Complete
Cambia,Medicare Part D,4,2014,2016,Diclofenac Potassium,4525166.81,4620000,7123,2298,2016,Complete
Cambia,Medicare Part D,4,2014,2017,Diclofenac Potassium,4997313.77,5000000,6951,2205,2017,Complete
Capacet,Medicare Part D,4,2014,2014,Butalb/Acetaminophen/Caffeine,10819.74,11200,762,396,2014,Complete
Capacet,Medicare Part D,4,2014,2015,Butalb/Acetaminophen/Caffeine,31782.22,32700,1196,623,2015,Complete
Capacet,Medicare Part D,4,2014,2016,Butalb/Acetaminophen/Caffeine,31379.68,32000,558,266,2016,Complete
Capacet,Medicare Part D,4,2014,2017,Butalb/Acetaminophen/Caffeine,17939.66,17900,349,156,2017,Complete
Carbidopa,Medicare Part D,4,2014,2014,Carbidopa,10759522.790000001,11120000,9813,3183,2014,Complete
Carbidopa,Medicare Part D,4,2014,2015,Carbidopa,16743888.969999999,17240000,15948,3822,2015,Complete
Carbidopa,Medicare Part D,4,2014,2016,Carbidopa,10274812.23,10490000,12031,3074,2016,Complete
Carbidopa,Medicare Part D,4,2014,2017,Carbidopa,15541837.700000001,15530000,16590,4175,2017,Complete
Cardizem La,Medicare Part D,4,2014,2014,Diltiazem HCl,1571822.91,1620000,6897,3544,2014,Complete
Cardizem La,Medicare Part D,4,2014,2015,Diltiazem HCl,5029406.04,5180000,22872,6996,2015,Complete
Cardizem La,Medicare Part D,4,2014,2016,Diltiazem HCl,5097496.89,5200000,23406,6776,2016,Complete
Cardizem La,Medicare Part D,4,2014,2017,Diltiazem HCl,4820276.42,4820000,22111,6559,2017,Complete
Celecoxib,Medicare Part D,4,2014,2014,Celecoxib,17760332.79,18360000,80856,80285,2014,Complete
Celecoxib,Medicare Part D,4,2014,2015,Celecoxib,415298745.61,427224200,2594155,972141,2015,Complete
Celecoxib,Medicare Part D,4,2014,2016,Celecoxib,263367825.79,268674900,2414968,907730,2016,Complete
Celecoxib,Medicare Part D,4,2014,2017,Celecoxib,280711544.97,280835800,3023281,1042051,2017,Complete
Chemet,Medicare Part D,4,2014,2014,Succimer,102597.38,106000,105,63,2014,Complete
Chemet,Medicare Part D,4,2014,2015,Succimer,141773.92,146000,136,78,2015,Complete
Chemet,Medicare Part D,4,2014,2016,Succimer,141393.97,144000,133,70,2016,Complete
Chemet,Medicare Part D,4,2014,2017,Succimer,196016.65,196000,180,76,2017,Complete
Ciprofloxacin,Medicare Part D,4,2014,2014,Ciprofloxacin,438909.1,453000,3389,2991,2014,Complete
Ciprofloxacin,Medicare Part D,4,2014,2015,Ciprofloxacin,231482.59,238000,1933,1795,2015,Complete
Ciprofloxacin,Medicare Part D,4,2014,2016,Ciprofloxacin,72986.34,74500,599,554,2016,Complete
Ciprofloxacin,Medicare Part D,4,2014,2017,Ciprofloxacin,38599.2,38600,335,297,2017,Complete
Citranatal 90 DHA,Medicare Part D,4,2014,2014,"PNV72/Iron,Gluc/Folic/DSS/DHA",11428.32,11800,130,68,2014,Complete
Citranatal 90 DHA,Medicare Part D,4,2014,2015,"PNV72/Iron,Gluc/Folic/DSS/DHA",34777.84,35800,369,161,2015,Complete
Citranatal 90 DHA,Medicare Part D,4,2014,2016,"PNV72/Iron,Gluc/Folic/DSS/DHA",43230.19,44100,383,169,2016,Complete
Citranatal 90 DHA,Medicare Part D,4,2014,2017,"PNV72/Iron,Gluc/Folic/DSS/DHA",50095.75,50100,418,165,2017,Complete
Citranatal Assure,Medicare Part D,4,2014,2014,"PNV73/Iron,Gluc/Folic/DSS/DHA",9559.05,9880,92,50,2014,Complete
Citranatal Assure,Medicare Part D,4,2014,2015,"PNV73/Iron,Gluc/Folic/DSS/DHA",22636.57,23300,218,85,2015,Complete
Citranatal Assure,Medicare Part D,4,2014,2016,"PNV73/Iron,Gluc/Folic/DSS/DHA",21813.32,22300,193,82,2016,Complete
Citranatal Assure,Medicare Part D,4,2014,2017,"PNV73/Iron,Gluc/Folic/DSS/DHA",14109.8,14100,115,50,2017,Complete
Citranatal DHA,Medicare Part D,4,2014,2014,"PNV 76/Iron,Gluc/Folic/DSS/DHA",2298.56,2370,24,14,2014,Complete
Citranatal DHA,Medicare Part D,4,2014,2015,"PNV 76/Iron,Gluc/Folic/DSS/DHA",13400.71,13800,134,50,2015,Complete
Citranatal DHA,Medicare Part D,4,2014,2016,"PNV 76/Iron,Gluc/Folic/DSS/DHA",18479.47,18900,153,53,2016,Complete
Citranatal DHA,Medicare Part D,4,2014,2017,"PNV 76/Iron,Gluc/Folic/DSS/DHA",10534.55,10500,71,23,2017,Complete
Citranatal Harmony,Medicare Part D,4,2014,2014,"PNV59/Iron,Carb,Fum/FA/DSS/DHA",6381.8,6590,70,31,2014,Complete
Citranatal Harmony,Medicare Part D,4,2014,2015,"PNV59/Iron,Carb,Fum/FA/DSS/DHA",14623.76,15100,139,52,2015,Complete
Citranatal Harmony,Medicare Part D,4,2014,2016,"PNV59/Iron,Carb,Fum/FA/DSS/DHA",19585.03,20000,162,62,2016,Complete
Citranatal Harmony,Medicare Part D,4,2014,2017,"PNV59/Iron,Carb,Fum/FA/DSS/DHA",34155.89,34200,245,94,2017,Complete
Clindagel,Medicare Part D,4,2014,2014,Clindamycin Phosphate,203148.69,210000,211,190,2014,Complete
Clindagel,Medicare Part D,4,2014,2015,Clindamycin Phosphate,1043176.81,1070000,830,645,2015,Complete
Clindagel,Medicare Part D,4,2014,2016,Clindamycin Phosphate,996181.94,1020000,628,450,2016,Complete
Clindagel,Medicare Part D,4,2014,2017,Clindamycin Phosphate,1053138.6,1050000,597,429,2017,Complete
Clinimix,Medicare Part D,4,2014,2014,Amino Acids 5 %/Dextrose 15 %,59457.97,61400,190,16,2014,Complete
Clinimix,Medicare Part D,4,2014,2015,Amino Acids 5 %/Dextrose 15 %,56045.93,57700,142,19,2015,Complete
Clinimix,Medicare Part D,4,2014,2016,Amino Acids 5 %/Dextrose 15 %,50338.9,51400,152,14,2016,Complete
Clinimix,Medicare Part D,4,2014,2017,Amino Acids 5 %/Dextrose 15 %,62519.63,62500,210,19,2017,Complete
Clobetasol Emulsion,Medicare Part D,4,2014,2014,Clobetasol Propionate/Emoll,270388.2,279000,695,532,2014,Complete
Clobetasol Emulsion,Medicare Part D,4,2014,2015,Clobetasol Propionate/Emoll,1391487.9,1430000,3409,2286,2015,Complete
Clobetasol Emulsion,Medicare Part D,4,2014,2016,Clobetasol Propionate/Emoll,866852.71,885000,2434,1625,2016,Complete
Clobetasol Emulsion,Medicare Part D,4,2014,2017,Clobetasol Propionate/Emoll,683185.24,683000,1828,1190,2017,Complete
Clocortolone Pivalate,Medicare Part D,4,2014,2014,Clocortolone Pivalate,1021886.85,1060000,2898,2242,2014,Complete
Clocortolone Pivalate,Medicare Part D,4,2014,2015,Clocortolone Pivalate,1278799.29,1320000,3752,2693,2015,Complete
Clocortolone Pivalate,Medicare Part D,4,2014,2016,Clocortolone Pivalate,660717.37,674000,1998,1419,2016,Complete
Clocortolone Pivalate,Medicare Part D,4,2014,2017,Clocortolone Pivalate,464028.44,464000,1375,998,2017,Complete
Clodan,Medicare Part D,4,2014,2014,Clobetasol Propionate,8272.23,8550,38,36,2014,Complete
Clodan,Medicare Part D,4,2014,2015,Clobetasol Propionate,40356.3,41600,138,91,2015,Complete
Clodan,Medicare Part D,4,2014,2016,Clobetasol Propionate,24878.74,25400,93,60,2016,Complete
Clodan,Medicare Part D,4,2014,2017,Clobetasol Propionate,19098.62,19100,75,50,2017,Complete
Combipatch,Medicare Part D,4,2014,2014,Estradiol/Norethindrone Acet,270093.26,279000,1933,6323,2014,Complete
Combipatch,Medicare Part D,4,2014,2015,Estradiol/Norethindrone Acet,3803290.75,3920000,21934,5678,2015,Complete
Combipatch,Medicare Part D,4,2014,2016,Estradiol/Norethindrone Acet,2697975.99,2750000,13857,4053,2016,Complete
Combipatch,Medicare Part D,4,2014,2017,Estradiol/Norethindrone Acet,2483849.73,2480000,11107,2695,2017,Complete
Conzip,Medicare Part D,4,2014,2014,Tramadol HCl,135538.82,140000,431,226,2014,Complete
Conzip,Medicare Part D,4,2014,2015,Tramadol HCl,573404.3,591000,1435,521,2015,Complete
Conzip,Medicare Part D,4,2014,2016,Tramadol HCl,412803.47,421000,918,351,2016,Complete
Conzip,Medicare Part D,4,2014,2017,Tramadol HCl,281914.59,282000,608,189,2017,Complete
Cosopt,Medicare Part D,4,2014,2014,Dorzolamide HCl/Timolol Maleat,744409.79,769000,3953,2581,2014,Complete
Cosopt,Medicare Part D,4,2014,2015,Dorzolamide HCl/Timolol Maleat,3712442.6,3820000,17275,4539,2015,Complete
Cosopt,Medicare Part D,4,2014,2016,Dorzolamide HCl/Timolol Maleat,4006949.94,4090000,16252,4243,2016,Complete
Cosopt,Medicare Part D,4,2014,2017,Dorzolamide HCl/Timolol Maleat,3973302.04,3970000,16858,5930,2017,Complete
Cosopt PF,Medicare Part D,4,2014,2014,Dorzolamide/Timolol/PF,1257113.36,1300000,10562,5744,2014,Complete
Cosopt PF,Medicare Part D,4,2014,2015,Dorzolamide/Timolol/PF,7135390.3,7350000,47246,11181,2015,Complete
Cosopt PF,Medicare Part D,4,2014,2016,Dorzolamide/Timolol/PF,11261263.3,11500000,60833,13907,2016,Complete
Cosopt PF,Medicare Part D,4,2014,2017,Dorzolamide/Timolol/PF,14272554.86,14300000,69113,16739,2017,Complete
Crinone,Medicare Part D,4,2014,2014,"Progesterone, Micronized",79548,82200,321,168,2014,Complete
Crinone,Medicare Part D,4,2014,2015,"Progesterone, Micronized",115276.81,119000,457,183,2015,Complete
Crinone,Medicare Part D,4,2014,2016,"Progesterone, Micronized",107007.54,109000,449,169,2016,Complete
Crinone,Medicare Part D,4,2014,2017,"Progesterone, Micronized",89688.06,89700,332,119,2017,Complete
Cycloserine,Medicare Part D,4,2014,2014,Cycloserine,58342.83,60300,78,25,2014,Complete
Cycloserine,Medicare Part D,4,2014,2015,Cycloserine,333438.53,343000,156,36,2015,Complete
Cycloserine,Medicare Part D,4,2014,2016,Cycloserine,196549.74,201000,119,26,2016,Complete
Cycloserine,Medicare Part D,4,2014,2017,Cycloserine,163039.24,163000,77,22,2017,Complete
Cyramza,Medicare Part D,4,2014,2014,Ramucirumab,771508.69,797000,91,30,2014,Complete
Cyramza,Medicare Part D,4,2014,2015,Ramucirumab,3116145.98,3210000,438,97,2015,Complete
Cyramza,Medicare Part D,4,2014,2016,Ramucirumab,2482636.4,2530000,340,69,2016,Complete
Cyramza,Medicare Part D,4,2014,2017,Ramucirumab,2368992.34,2370000,298,69,2017,Complete
Deblitane,Medicare Part D,4,2014,2014,Norethindrone,2561.41,2650,105,80,2014,Complete
Deblitane,Medicare Part D,4,2014,2015,Norethindrone,34145.75,35200,1602,427,2015,Complete
Deblitane,Medicare Part D,4,2014,2016,Norethindrone,38466.74,39300,2031,533,2016,Complete
Deblitane,Medicare Part D,4,2014,2017,Norethindrone,50442.18,50400,2541,680,2017,Complete
Decitabine,Medicare Part D,4,2014,2014,Decitabine,783354.73,809000,107,34,2014,Complete
Decitabine,Medicare Part D,4,2014,2015,Decitabine,892937.38,920000,118,37,2015,Complete
Decitabine,Medicare Part D,4,2014,2016,Decitabine,1304659.45,1330000,184,46,2016,Complete
