Manufacturer,Year,avg_spend_per_claim_status,manufacturer_diff,price_status_drugs
Edenbridge Phar,2016,at_average,0,1
Edenbridge Phar,2016,below_average,-17227.600000000006,2
Edenbridge Phar,2017,above_average,260397.60000000012,4
Edenbridge Phar,2017,at_average,0,1
Edenbridge Phar,2017,below_average,-15245.999999999984,2
Prasco Labs*,2013,above_average,1476549,1
Prasco Labs*,2014,above_average,1200400,1
Prasco Labs*,2015,above_average,2022182.4000000001,1
Prasco Labs*,2016,above_average,2135678.4000000004,1
Prasco Labs*,2017,above_average,2453752.8,1
Danco Labs.LLC,2013,at_average,0,1
Danco Labs.LLC,2014,at_average,0,1
Danco Labs.LLC,2015,at_average,0,1
Danco Labs.LLC,2016,at_average,0,1
Danco Labs.LLC,2017,at_average,0,1
Ranbaxy Pharma,2013,above_average,274219.8000000001,1
Ranbaxy Pharma,2014,above_average,526130.0000000002,1
Ranbaxy Pharma,2015,above_average,834901.1999999996,1
Ranbaxy Pharma,2016,above_average,497257.1999999998,1
Ranbaxy Pharma,2017,below_average,-35164.799999999996,1
Boca Pharmacal,2013,at_average,0,2
Boca Pharmacal,2014,at_average,0,1
Boca Pharmacal,2014,below_average,-12444.900000000029,1
Boca Pharmacal,2015,at_average,0,1
Boca Pharmacal,2015,below_average,-2418.4000000000024,1
Boca Pharmacal,2016,above_average,1736.7999999999986,1
Boca Pharmacal,2016,at_average,0,1
Boca Pharmacal,2017,at_average,0,1
Boca Pharmacal,2017,below_average,-149.50000000000006,1
Solstice Neuros,2013,at_average,0,1
Solstice Neuros,2014,at_average,0,1
Solstice Neuros,2015,at_average,0,1
Solstice Neuros,2016,at_average,0,1
Solstice Neuros,2017,at_average,0,1
Teva USA/Impax,2013,above_average,567,1
Teva USA/Impax,2014,above_average,2116,1
Teva USA/Impax,2015,above_average,1715.9999999999995,1
Teva USA/Impax,2016,above_average,992.7999999999964,1
Teva USA/Impax,2017,above_average,194.40000000000018,1
Merz/Sebela Pha,2013,at_average,0,2
Merz/Sebela Pha,2014,at_average,0,2
Merz/Sebela Pha,2015,at_average,0,2
Merz/Sebela Pha,2016,at_average,0,2
Merz/Sebela Pha,2017,at_average,0,2
Hospira/Novatio,2013,above_average,564,1
Hospira/Novatio,2014,above_average,19470,1
Hospira/Novatio,2015,above_average,6141.999999999999,1
Hospira/Novatio,2016,above_average,16584.600000000002,1
Hospira/Novatio,2017,above_average,19388,1
Palmetto Pharma,2013,above_average,33622.05,1
Palmetto Pharma,2014,above_average,445769.12,1
Palmetto Pharma,2015,above_average,773394.24,1
Palmetto Pharma,2016,above_average,3118544,1
Palmetto Pharma,2017,above_average,5372629.68,1
Parapro LLC,2013,at_average,0,1
Parapro LLC,2014,at_average,0,1
Parapro LLC,2015,at_average,0,1
Parapro LLC,2016,at_average,0,1
Parapro LLC,2017,at_average,0,1
Pierre Fabre Ph,2013,at_average,0,1
Pierre Fabre Ph,2014,at_average,0,2
Pierre Fabre Ph,2015,at_average,0,2
Pierre Fabre Ph,2016,at_average,0,2
Pierre Fabre Ph,2017,at_average,0,2
Hercon,2013,below_average,-14209.800000000017,1
Hercon,2014,below_average,-4955.200000000004,1
Hercon,2015,below_average,-7880.600000000012,1
Hercon,2016,below_average,-14702.39999999999,1
Hercon,2017,below_average,-7246.7999999999975,1
Wilshire/Jackso,2013,above_average,464850,1
Wilshire/Jackso,2014,above_average,212814,1
Wilshire/Jackso,2015,above_average,144192,1
Wilshire/Jackso,2016,above_average,309593.8,1
Wilshire/Jackso,2017,above_average,88087.5,1
Depomed/Collegi,2013,below_average,-37696,1
Depomed/Collegi,2014,below_average,-35505,1
Depomed/Collegi,2015,below_average,-50034,1
Depomed/Collegi,2016,below_average,-62832,1
Depomed/Collegi,2017,below_average,-34128,1
Janssen Pharmac,2013,above_average,24015,1
Janssen Pharmac,2013,at_average,0,1
Janssen Pharmac,2014,above_average,21139,1
Janssen Pharmac,2014,at_average,0,1
Janssen Pharmac,2015,above_average,42278,1
Janssen Pharmac,2015,at_average,0,1
Janssen Pharmac,2016,above_average,70743,1
Janssen Pharmac,2016,at_average,0,1
Janssen Pharmac,2017,above_average,38434,1
Janssen Pharmac,2017,at_average,0,1
Avanir Pharmace,2013,at_average,0,1
Avanir Pharmace,2014,at_average,0,1
Avanir Pharmace,2015,at_average,0,1
Avanir Pharmace,2016,at_average,0,2
Avanir Pharmace,2017,at_average,0,2
Taro Pharm USA*,2013,below_average,-2140402.400000001,2
Taro Pharm USA*,2014,below_average,-1749320.4000000006,2
Taro Pharm USA*,2015,below_average,-2213270.6999999997,2
Taro Pharm USA*,2016,above_average,217817.99999999988,1
Taro Pharm USA*,2016,below_average,-734067.5,1
Taro Pharm USA*,2017,above_average,495136.20000000024,1
Taro Pharm USA*,2017,below_average,-973142.4999999993,1
Pharmics,2013,at_average,0,2
Pharmics,2014,at_average,0,2
Pharmics,2015,at_average,0,2
Pharmics,2016,at_average,0,2
Pharmics,2017,at_average,0,2
Valeant*,2013,below_average,-135364.59999999986,1
Valeant*,2014,below_average,-270329.9999999998,1
Valeant*,2015,above_average,6782810.400000002,1
Valeant*,2016,above_average,5968431.000000001,1
Valeant*,2017,above_average,6507214.2,1
GE Health/Nova+,2013,above_average,1558326,1
GE Health/Nova+,2013,below_average,-1860,1
GE Health/Nova+,2014,above_average,184761.8,2
GE Health/Nova+,2014,below_average,-8991.300000000001,1
GE Health/Nova+,2015,above_average,260569.30000000005,1
GE Health/Nova+,2015,below_average,-46413.600000000006,2
GE Health/Nova+,2016,above_average,157054.2,2
GE Health/Nova+,2016,below_average,-580,1
GE Health/Nova+,2017,below_average,-303706.9000000001,3
GE Healthcare*,2013,below_average,-1554344,1
GE Healthcare*,2014,below_average,-185251.20000000004,1
GE Healthcare*,2015,below_average,-260157.3999999999,1
GE Healthcare*,2016,below_average,-154178.5,1
GE Healthcare*,2017,above_average,287522.99999999994,1
GE Healthcare,2013,above_average,1756,1
GE Healthcare,2013,at_average,0,3
GE Healthcare,2014,above_average,9015,1
GE Healthcare,2014,at_average,0,1
GE Healthcare,2014,below_average,-559.1999999999947,1
GE Healthcare,2015,above_average,46183.5,2
GE Healthcare,2015,at_average,0,2
GE Healthcare,2016,above_average,601.6000000000032,1
GE Healthcare,2016,at_average,0,2
GE Healthcare,2016,below_average,-799.1999999999924,1
GE Healthcare,2017,above_average,17972.40000000001,2
GE Healthcare,2017,at_average,0,2
Lundbeck Inc.,2013,at_average,0,3
Lundbeck Inc.,2014,at_average,0,3
Lundbeck Inc.,2015,at_average,0,4
Lundbeck Inc.,2016,at_average,0,4
Lundbeck Inc.,2017,at_average,0,4
Depuy Mitek,2013,at_average,0,1
Depuy Mitek,2014,at_average,0,2
Depuy Mitek,2015,at_average,0,2
Depuy Mitek,2016,at_average,0,2
Depuy Mitek,2017,at_average,0,2
Supernus Pharma,2013,at_average,0,2
Supernus Pharma,2014,at_average,0,2
Supernus Pharma,2015,at_average,0,2
Supernus Pharma,2016,at_average,0,2
Supernus Pharma,2017,at_average,0,2
Lehigh Valley T,2013,above_average,2311.5,1
Lehigh Valley T,2014,below_average,-63290.5,1
Lehigh Valley T,2015,below_average,-88664.40000000004,1
Lehigh Valley T,2016,above_average,180865.00000000003,1
Lehigh Valley T,2017,above_average,197986.99999999997,1
Affordable Phar,2013,above_average,14221.899999999998,1
Affordable Phar,2013,at_average,0,2
Affordable Phar,2014,above_average,222969.99999999994,1
Affordable Phar,2014,at_average,0,2
Affordable Phar,2015,above_average,251174.49999999994,1
Affordable Phar,2015,at_average,0,2
Affordable Phar,2016,above_average,181113.60000000015,1
Affordable Phar,2016,at_average,0,2
Affordable Phar,2017,above_average,142267.5,1
Affordable Phar,2017,at_average,0,2
Wyeth Pharm,2013,below_average,-1301724.3,3
Wyeth Pharm,2014,above_average,45370,1
Wyeth Pharm,2014,below_average,-1808049.2799999996,2
Wyeth Pharm,2015,below_average,-1401791.92,3
Wyeth Pharm,2016,above_average,33855,1
Wyeth Pharm,2016,below_average,-337244.88000000006,2
Wyeth Pharm,2017,above_average,11808,1
Wyeth Pharm,2017,below_average,-52133.29999999999,2
Teva/Coopersurg,2013,above_average,27418,1
Teva/Coopersurg,2014,above_average,126512,1
Teva/Coopersurg,2015,above_average,99783,1
Teva/Coopersurg,2016,above_average,243846,1
Teva/Coopersurg,2017,above_average,43442,1
"Fleet,C.B. Co.",2013,at_average,0,1
"Fleet,C.B. Co.",2014,at_average,0,1
"Fleet,C.B. Co.",2015,at_average,0,1
"Fleet,C.B. Co.",2016,at_average,0,1
"Fleet,C.B. Co.",2017,at_average,0,1
Renaissance/Myl,2013,above_average,275672.9999999998,1
Renaissance/Myl,2014,above_average,248113.99999999997,3
Renaissance/Myl,2014,at_average,0,1
Renaissance/Myl,2014,below_average,-358748.0000000002,1
Renaissance/Myl,2015,above_average,2014796.9,4
Renaissance/Myl,2015,at_average,0,2
Renaissance/Myl,2015,below_average,-1001513.8000000005,1
Renaissance/Myl,2016,above_average,4323903.7,5
Renaissance/Myl,2016,at_average,0,1
Renaissance/Myl,2016,below_average,-894693.9000000014,2
Renaissance/Myl,2017,above_average,14517474.399999999,5
Renaissance/Myl,2017,at_average,0,1
Renaissance/Myl,2017,below_average,-43385.60000000021,2
Digestive Care,2013,at_average,0,1
Digestive Care,2014,at_average,0,1
Digestive Care,2015,at_average,0,1
Digestive Care,2016,at_average,0,1
Digestive Care,2017,at_average,0,1
SDA Labs,2013,below_average,-427.5200000000001,1
SDA Labs,2014,below_average,-1367.74,2
SDA Labs,2015,below_average,-2903.8999999999996,2
SDA Labs,2016,at_average,0,1
SDA Labs,2016,below_average,-5664.16,2
SDA Labs,2017,at_average,0,1
SDA Labs,2017,below_average,-795.53,2
Qualitest,2013,above_average,1678038.5,1
Qualitest,2013,below_average,-7622.800000000001,1
Qualitest,2014,above_average,2259734.5,1
Qualitest,2014,below_average,-26076.699999999997,1
Qualitest,2015,above_average,2497939.4999999995,1
Qualitest,2015,below_average,-30388,1
Qualitest,2016,above_average,2049300.0000000002,1
Qualitest,2016,below_average,-24913.9,1
Qualitest,2017,above_average,1718415,1
Qualitest,2017,below_average,-12079.6,1
Fresenius Med,2013,at_average,0,1
Fresenius Med,2013,below_average,-1622150,1
Fresenius Med,2014,at_average,0,2
Fresenius Med,2014,below_average,-1389598,1
Fresenius Med,2015,above_average,935900,1
Fresenius Med,2015,at_average,0,2
Fresenius Med,2016,at_average,0,2
Fresenius Med,2016,below_average,-4040152,1
Fresenius Med,2017,at_average,0,2
Fresenius Med,2017,below_average,-7516274.400000003,1
Duramed/Barr,2013,below_average,-14151.49999999999,1
Duramed/Barr,2014,below_average,-65526.80000000002,1
Duramed/Barr,2015,below_average,-5830.199999999997,1
Duramed/Barr,2016,below_average,-554.3000000000002,1
Duramed/Barr,2017,above_average,321.09999999999974,1
Zylera,2013,at_average,0,4
Zylera,2014,at_average,0,8
Zylera,2015,at_average,0,9
Zylera,2016,at_average,0,9
Zylera,2017,at_average,0,9
Schering Corp G,2013,below_average,-6208.399999999998,1
Schering Corp G,2014,below_average,-5964.4000000000015,1
Schering Corp G,2015,below_average,-3120.9000000000005,1
Schering Corp G,2016,below_average,-2141.3,1
Schering Corp G,2017,below_average,-1563.8000000000002,1
Wyeth/Pfizer*,2013,at_average,0,1
Wyeth/Pfizer*,2014,at_average,0,1
Wyeth/Pfizer*,2015,at_average,0,1
Wyeth/Pfizer*,2016,at_average,0,1
Wyeth/Pfizer*,2017,at_average,0,1
Freeda Vitamins,2013,at_average,0,1
Freeda Vitamins,2013,below_average,-256.2,1
Freeda Vitamins,2015,at_average,0,1
Freeda Vitamins,2015,below_average,-168.13999999999993,2
Freeda Vitamins,2016,above_average,2169.7,2
Freeda Vitamins,2016,at_average,0,1
Freeda Vitamins,2017,above_average,2443.1999999999994,1
Freeda Vitamins,2017,at_average,0,1
Freeda Vitamins,2017,below_average,-261.06,1
Avion Pharmaceu,2013,at_average,0,4
Avion Pharmaceu,2014,at_average,0,9
Avion Pharmaceu,2015,at_average,0,14
Avion Pharmaceu,2016,at_average,0,14
Avion Pharmaceu,2017,at_average,0,14
Akrimax Pharmac,2013,at_average,0,1
Akrimax Pharmac,2014,at_average,0,1
Akrimax Pharmac,2016,at_average,0,1
Akrimax Pharmac,2017,at_average,0,1
FSC Laboratorie,2013,at_average,0,1
FSC Laboratorie,2014,at_average,0,1
FSC Laboratorie,2015,at_average,0,1
FSC Laboratorie,2016,below_average,-13536,1
FSC Laboratorie,2017,below_average,-2964,1
Teva Specialty,2013,at_average,0,4
Teva Specialty,2014,at_average,0,4
Teva Specialty,2015,at_average,0,6
Teva Specialty,2016,at_average,0,6
Teva Specialty,2017,at_average,0,6
Centocor Ortho,2013,below_average,-340695,1
Centocor Ortho,2014,below_average,-59772,1
Centocor Ortho,2015,below_average,-42624,1
Centocor Ortho,2016,below_average,-57792,1
Centocor Ortho,2017,below_average,-48465,1
Raptor Pharma/H,2013,at_average,0,1
Raptor Pharma/H,2014,at_average,0,1
Raptor Pharma/H,2015,at_average,0,1
Raptor Pharma/H,2016,at_average,0,1
Raptor Pharma/H,2017,at_average,0,1
Prometheus,2013,at_average,0,1
Prometheus,2014,at_average,0,1
Prometheus,2015,at_average,0,1
Prometheus,2016,at_average,0,1
Prometheus,2017,at_average,0,1
Promius Pharma,2013,at_average,0,2
Promius Pharma,2014,at_average,0,2
Promius Pharma,2015,at_average,0,3
Promius Pharma,2016,at_average,0,5
Promius Pharma,2017,at_average,0,5
Rouses Point/An,2013,below_average,-100977.79999999997,1
Rouses Point/An,2014,above_average,45853.5,1
Rouses Point/An,2015,below_average,-7489.199999999841,1
Rouses Point/An,2016,below_average,-49509.89999999992,1
Rouses Point/An,2017,above_average,53208.899999999914,1
Nephroceuticals,2013,at_average,0,2
Nephroceuticals,2014,at_average,0,2
Nephroceuticals,2015,at_average,0,2
Nephroceuticals,2016,at_average,0,2
Nephroceuticals,2017,at_average,0,2
Astellas/Leo Ph,2013,at_average,0,1
Astellas/Leo Ph,2014,at_average,0,1
Astellas/Leo Ph,2015,at_average,0,1
Astellas/Leo Ph,2016,at_average,0,1
Astellas/Leo Ph,2017,at_average,0,1
Dendreon Corpor,2013,at_average,0,1
Dendreon Corpor,2014,at_average,0,1
Dendreon Corpor,2015,at_average,0,1
Dendreon Corpor,2016,at_average,0,1
Dendreon Corpor,2017,at_average,0,1
Schering Corp.,2013,at_average,0,1
Schering Corp.,2014,at_average,0,1
Schering Corp.,2015,at_average,0,1
Schering Corp.,2016,at_average,0,1
Schering Corp.,2017,at_average,0,1
Dista Labs,2013,at_average,0,1
Dista Labs,2014,at_average,0,1
Dista Labs,2015,at_average,0,1
Dista Labs,2016,at_average,0,1
Dista Labs,2017,at_average,0,1
Vivus,2013,at_average,0,1
Vivus,2014,at_average,0,1
Vivus,2015,at_average,0,1
Vivus,2016,at_average,0,1
Vivus,2017,at_average,0,1
"Emd Serono, Inc",2013,at_average,0,4
"Emd Serono, Inc",2014,at_average,0,4
"Emd Serono, Inc",2015,at_average,0,4
"Emd Serono, Inc",2016,at_average,0,4
"Emd Serono, Inc",2017,at_average,0,4
Salix Pharmaceu*,2013,at_average,0,1
Salix Pharmaceu*,2014,at_average,0,1
Salix Pharmaceu*,2015,at_average,0,1
Salix Pharmaceu*,2016,at_average,0,1
Salix Pharmaceu*,2017,at_average,0,1
Burel Pharmaceu,2013,at_average,0,1
Burel Pharmaceu,2014,at_average,0,1
Burel Pharmaceu,2015,at_average,0,1
Burel Pharmaceu,2016,above_average,18828.600000000046,1
Burel Pharmaceu,2016,at_average,0,1
Burel Pharmaceu,2016,below_average,-3317.3999999999987,1
Burel Pharmaceu,2017,above_average,3926.4000000000033,1
Burel Pharmaceu,2017,at_average,0,1
Burel Pharmaceu,2017,below_average,-5559.399999999999,1
Janssen Biotech,2013,at_average,0,5
Janssen Biotech,2014,at_average,0,5
Janssen Biotech,2015,at_average,0,5
Janssen Biotech,2016,at_average,0,6
Janssen Biotech,2017,at_average,0,6
United Therap,2013,at_average,0,3
United Therap,2014,at_average,0,4
United Therap,2015,at_average,0,4
United Therap,2016,at_average,0,4
United Therap,2017,at_average,0,4
Ortho Diag.,2013,at_average,0,1
Ortho Diag.,2014,at_average,0,1
Ortho Diag.,2015,at_average,0,1
Ortho Diag.,2016,at_average,0,1
Ortho Diag.,2017,at_average,0,1
Kadmon Pharmace,2013,at_average,0,2
Kadmon Pharmace,2014,at_average,0,2
Kadmon Pharmace,2015,at_average,0,2
Kadmon Pharmace,2016,at_average,0,2
Kadmon Pharmace,2017,at_average,0,2
Prugen Pharmace,2013,at_average,0,1
Prugen Pharmace,2013,below_average,-5506.200000000001,1
Prugen Pharmace,2014,at_average,0,1
Prugen Pharmace,2014,below_average,-12878.000000000002,1
Prugen Pharmace,2015,at_average,0,1
Prugen Pharmace,2015,below_average,-1532.799999999998,1
Prugen Pharmace,2016,above_average,7755.200000000003,1
Prugen Pharmace,2016,at_average,0,1
Prugen Pharmace,2017,above_average,32589.700000000004,1
Prugen Pharmace,2017,at_average,0,1
Healthpoint Med,2013,at_average,0,1
Healthpoint Med,2014,at_average,0,1
Healthpoint Med,2015,at_average,0,1
Healthpoint Med,2016,below_average,-2790180,1
Healthpoint Med,2017,below_average,-327120,1
"Exeltis USA, In",2013,at_average,0,8
"Exeltis USA, In",2014,at_average,0,10
"Exeltis USA, In",2015,at_average,0,11
"Exeltis USA, In",2016,at_average,0,12
"Exeltis USA, In",2017,at_average,0,12
Baxter/Amerinet,2013,below_average,-16464,1
Baxter/Amerinet,2014,below_average,-3143.7,1
Baxter/Amerinet,2015,below_average,-1598.0000000000002,2
Baxter/Amerinet,2016,above_average,441,1
Baxter/Amerinet,2016,below_average,-3955.6000000000004,1
Baxter/Amerinet,2017,below_average,-6934.2,2
Pernix Therapeu,2013,at_average,0,1
Pernix Therapeu,2014,at_average,0,1
Pernix Therapeu,2015,at_average,0,2
Pernix Therapeu,2016,at_average,0,3
Pernix Therapeu,2017,at_average,0,3
Sanofi-Pasteur/,2013,at_average,0,1
Sanofi-Pasteur/,2014,at_average,0,1
Sanofi-Pasteur/,2015,at_average,0,1
Sanofi-Pasteur/,2016,below_average,-447576,1
Sanofi-Pasteur/,2017,below_average,-139239,1
Purdue Prod Lp,2013,at_average,0,1
Purdue Prod Lp,2014,at_average,0,1
Purdue Prod Lp,2015,at_average,0,1
Purdue Prod Lp,2016,at_average,0,1
Purdue Prod Lp,2017,at_average,0,1
Teva/Novaplus,2013,below_average,-22024,2
Teva/Novaplus,2014,above_average,6711,2
Teva/Novaplus,2014,below_average,-110.19999999999992,1
Teva/Novaplus,2015,above_average,152922.80000000002,3
Teva/Novaplus,2015,below_average,-16170,1
Teva/Novaplus,2016,above_average,117105.40000000001,3
Teva/Novaplus,2016,below_average,-74600,1
Teva/Novaplus,2017,below_average,-138882.8,4
"Biocomp Pharma,",2013,above_average,4652.200000000019,1
"Biocomp Pharma,",2013,below_average,-448,1
"Biocomp Pharma,",2014,above_average,84925.6,2
"Biocomp Pharma,",2014,below_average,-5112,2
"Biocomp Pharma,",2015,above_average,129796.29999999997,4
"Biocomp Pharma,",2015,below_average,-3456,1
"Biocomp Pharma,",2016,above_average,201244.7,3
"Biocomp Pharma,",2016,below_average,-15782,2
"Biocomp Pharma,",2017,above_average,365828,3
"Biocomp Pharma,",2017,below_average,-12459.999999999998,2
Alexion Pharmac,2013,at_average,0,1
Alexion Pharmac,2014,at_average,0,1
Alexion Pharmac,2015,at_average,0,1
Alexion Pharmac,2016,at_average,0,2
Alexion Pharmac,2017,at_average,0,2
Pharmacia/Upjhn,2013,above_average,87136.99999999999,1
Pharmacia/Upjhn,2014,above_average,310.4000000000044,1
Pharmacia/Upjhn,2015,below_average,-37096.70000000001,1
Pharmacia/Upjhn,2016,below_average,-5018.2999999999965,1
Pharmacia/Upjhn,2017,above_average,6719.9,1
Pfizer US Pharm*,2013,at_average,0,2
Pfizer US Pharm*,2013,below_average,-286674.29999999976,1
Pfizer US Pharm*,2014,at_average,0,2
Pfizer US Pharm*,2014,below_average,-204972.3999999999,1
Pfizer US Pharm*,2015,above_average,6847.199999999935,1
Pfizer US Pharm*,2015,at_average,0,1
Pfizer US Pharm*,2015,below_average,-652742.9000000005,1
Pfizer US Pharm*,2016,above_average,9702.399999999965,1
Pfizer US Pharm*,2016,at_average,0,1
Pfizer US Pharm*,2016,below_average,-117496.80000000028,1
Pfizer US Pharm*,2017,above_average,9629.400000000012,1
Pfizer US Pharm*,2017,at_average,0,1
Pfizer US Pharm*,2017,below_average,-536239.1999999997,1
"Cmp Pharma, Inc*",2013,at_average,0,1
"Cmp Pharma, Inc*",2014,at_average,0,1
"Cmp Pharma, Inc*",2015,at_average,0,1
"Cmp Pharma, Inc*",2016,at_average,0,1
"Cmp Pharma, Inc*",2017,at_average,0,1
Insys Therapeut,2013,at_average,0,1
Insys Therapeut,2014,at_average,0,1
Insys Therapeut,2015,at_average,0,1
Insys Therapeut,2016,at_average,0,1
Insys Therapeut,2017,at_average,0,1
Actavis/Greenst,2013,below_average,-227404.80000000005,1
Actavis/Greenst,2014,above_average,852,1
Actavis/Greenst,2014,below_average,-127808.80000000019,1
Actavis/Greenst,2015,above_average,1729,1
Actavis/Greenst,2015,at_average,0,1
Actavis/Greenst,2015,below_average,-75557.30000000031,1
Actavis/Greenst,2016,above_average,53718,2
Actavis/Greenst,2016,below_average,-253349.60000000006,1
Actavis/Greenst,2017,above_average,9790.100000000013,2
Actavis/Greenst,2017,below_average,-127155.30000000002,1
Vista Pharmaceu,2013,below_average,-46056.77999999999,1
Vista Pharmaceu,2014,below_average,-125210.00000000003,1
Vista Pharmaceu,2015,below_average,-1083019.86,1
Vista Pharmaceu,2016,below_average,-4382880.84,1
Vista Pharmaceu,2017,below_average,-2939260.54,1
Dr.Reddy'S Lab*,2013,below_average,-2990104.300000001,1
Dr.Reddy'S Lab*,2014,below_average,-3546981.8999999994,1
Dr.Reddy'S Lab*,2015,below_average,-3082684.8000000007,1
Dr.Reddy'S Lab*,2016,below_average,-2282326.4000000022,1
Dr.Reddy'S Lab*,2017,below_average,-3819624.600000001,1
Medimmune/Astra,2013,at_average,0,1
Medimmune/Astra,2014,at_average,0,1
Medimmune/Astra,2015,at_average,0,1
Medimmune/Astra,2016,at_average,0,1
Medimmune/Astra,2017,at_average,0,1
Novartis/Noden,2013,at_average,0,2
Novartis/Noden,2014,at_average,0,2
Novartis/Noden,2015,at_average,0,2
Novartis/Noden,2016,at_average,0,2
Novartis/Noden,2017,at_average,0,2
Sanofi-Pasteur,2013,at_average,0,1
Sanofi-Pasteur,2014,at_average,0,5
Sanofi-Pasteur,2015,at_average,0,10
Sanofi-Pasteur,2016,at_average,0,13
Sanofi-Pasteur,2017,at_average,0,13
"Retrophin, Inc.",2013,at_average,0,1
"Retrophin, Inc.",2014,at_average,0,1
"Retrophin, Inc.",2015,at_average,0,1
"Retrophin, Inc.",2016,at_average,0,2
"Retrophin, Inc.",2017,at_average,0,2
Akrimax/Mist Ph,2013,at_average,0,1
Akrimax/Mist Ph,2014,at_average,0,1
Akrimax/Mist Ph,2015,at_average,0,1
Akrimax/Mist Ph,2016,at_average,0,1
Akrimax/Mist Ph,2017,at_average,0,1
Actelion Pharma,2013,at_average,0,4
Actelion Pharma,2014,at_average,0,6
Actelion Pharma,2015,at_average,0,6
Actelion Pharma,2016,at_average,0,7
Actelion Pharma,2017,at_average,0,7
Novartis Consum,2013,below_average,-443280,1
Novartis Consum,2014,below_average,-614120,1
Novartis Consum,2015,below_average,-811088,1
Novartis Consum,2016,below_average,-804090,1
Novartis Consum,2017,below_average,-70620,1
Rouses/Perrigo,2013,below_average,-3723640,1
Rouses/Perrigo,2014,below_average,-4096364.1000000006,1
Rouses/Perrigo,2015,below_average,-3187223,1
Rouses/Perrigo,2016,below_average,-4007205,1
Rouses/Perrigo,2017,below_average,-2769424,1
Medecor Pharma,2013,at_average,0,2
Medecor Pharma,2014,at_average,0,3
Medecor Pharma,2015,at_average,0,3
Medecor Pharma,2016,at_average,0,3
Medecor Pharma,2017,at_average,0,3
Nipro Diag/Triv,2013,at_average,0,3
Nipro Diag/Triv,2014,at_average,0,7
Nipro Diag/Triv,2015,at_average,0,9
Nipro Diag/Triv,2016,at_average,0,10
Nipro Diag/Triv,2017,at_average,0,10
Elan,2013,below_average,-135860,1
Elan,2014,below_average,-1447970,1
Elan,2015,below_average,-411930,1
Elan,2016,below_average,-1163800,1
Elan,2017,below_average,-159390,1
Llorens Pharm,2013,at_average,0,1
Llorens Pharm,2014,at_average,0,1
Llorens Pharm,2015,at_average,0,1
Llorens Pharm,2016,at_average,0,1
Llorens Pharm,2017,at_average,0,1
Amarin Pharma I,2013,at_average,0,1
Amarin Pharma I,2014,at_average,0,1
Amarin Pharma I,2015,at_average,0,1
Amarin Pharma I,2016,at_average,0,1
Amarin Pharma I,2017,at_average,0,1
Millennium Phar,2013,at_average,0,1
Millennium Phar,2014,at_average,0,1
Millennium Phar,2015,at_average,0,1
Millennium Phar,2016,at_average,0,2
Millennium Phar,2017,at_average,0,2
Doak Derm.,2013,at_average,0,1
Doak Derm.,2014,at_average,0,1
Doak Derm.,2015,at_average,0,1
Doak Derm.,2016,at_average,0,1
Doak Derm.,2017,at_average,0,1
Alcon Labs.,2013,at_average,0,1
Alcon Labs.,2014,at_average,0,1
Alcon Labs.,2015,at_average,0,1
Alcon Labs.,2016,at_average,0,1
Alcon Labs.,2017,at_average,0,1
Paddock Labs.,2013,above_average,253596.85000000015,1
Paddock Labs.,2014,above_average,296953.01999999996,1
Paddock Labs.,2015,below_average,-32029.699999999946,1
Paddock Labs.,2016,below_average,-2735.110000000001,1
Paddock Labs.,2017,above_average,73.03999999999996,1
Alkermes Inc,2013,at_average,0,1
Alkermes Inc,2014,at_average,0,1
Alkermes Inc,2015,at_average,0,2
Alkermes Inc,2016,at_average,0,2
Alkermes Inc,2017,at_average,0,2
Emergent Biosol,2013,at_average,0,1
Emergent Biosol,2014,at_average,0,1
Emergent Biosol,2015,at_average,0,1
Emergent Biosol,2016,at_average,0,1
Emergent Biosol,2017,at_average,0,1
Acorda/Covis Ph,2013,at_average,0,1
Acorda/Covis Ph,2014,at_average,0,1
Acorda/Covis Ph,2015,at_average,0,1
Acorda/Covis Ph,2016,at_average,0,1
Acorda/Covis Ph,2017,at_average,0,1
Boehringer/Chat,2013,below_average,-3136.14,1
Boehringer/Chat,2014,below_average,-805.8,1
Boehringer/Chat,2015,below_average,-2376.5,1
Boehringer/Chat,2016,below_average,-4375.8,1
Boehringer/Chat,2017,below_average,-15977,1
Covis Pharmaceu,2013,below_average,-76747.5,1
Covis Pharmaceu,2014,below_average,-86952,1
Covis Pharmaceu,2015,above_average,167673.30000000002,1
Covis Pharmaceu,2016,above_average,19937.4,1
Covis Pharmaceu,2017,below_average,-396,1
Abbvie US LLC*,2013,at_average,0,1
Abbvie US LLC*,2014,at_average,0,1
Abbvie US LLC*,2015,at_average,0,1
Abbvie US LLC*,2016,at_average,0,1
Abbvie US LLC*,2017,at_average,0,1
Astrazeneca/Ter,2013,at_average,0,1
Astrazeneca/Ter,2014,at_average,0,1
Astrazeneca/Ter,2015,at_average,0,1
Astrazeneca/Ter,2016,at_average,0,1
Astrazeneca/Ter,2017,at_average,0,1
Impax Pharmaceu,2013,at_average,0,1
Impax Pharmaceu,2014,at_average,0,1
Impax Pharmaceu,2015,at_average,0,2
Impax Pharmaceu,2016,at_average,0,2
Impax Pharmaceu,2017,at_average,0,2
Impax Pharmaceu*,2013,at_average,0,1
Impax Pharmaceu*,2014,at_average,0,1
Impax Pharmaceu*,2015,at_average,0,1
Impax Pharmaceu*,2016,at_average,0,1
