Brand Name,Year,brandspend,branddose,brandclaims,brandbens,avgspendperclaim,nomchngspend,nomchngdose,nomchngclaims,nomchngbens,nomchngspendperclaim,perchngspend,perchngdose,perchngclaims,perchngbens,perchngspendperclaim,Description
Hycamtin (J8705),2017,1980000,20555,328,113,6036.585365853659,-1720000,-21169,-349,-131,571.297330403142,-0.4648648648648649,-0.507357875563225,-0.5155096011816839,-0.5368852459016393,0.10453197099538572,This medication is used to treat small cell lung cancer. It works by killing cancer cells or slowing their growth.
Adriamycin*,2013,1450000,374784.3,43861,11284,33.05898178336107,-497000,-80446.79999999999,-9620,-2489,-5.226850712422721,-0.3427586206896551,-0.21464826568242046,-0.2193292446592645,-0.22057780928748671,-0.15810682696384343,Doxorubicin is an anthracycline type of chemotherapy that is used alone or with other treatments/medications to treat several different types of cancer. Doxorubicin works by slowing or stopping the growth of cancer cells.
Adriamycin*,2014,1060000,339673.3,40165,10264,26.39113656168306,-497000,-80446.79999999999,-9620,-2489,-5.226850712422721,-0.3427586206896551,-0.21464826568242046,-0.2193292446592645,-0.22057780928748671,-0.15810682696384343,Doxorubicin is an anthracycline type of chemotherapy that is used alone or with other treatments/medications to treat several different types of cancer. Doxorubicin works by slowing or stopping the growth of cancer cells.
Adriamycin*,2015,1150000,318406.5,37522,9609,30.64868610415223,-497000,-80446.79999999999,-9620,-2489,-5.226850712422721,-0.3427586206896551,-0.21464826568242046,-0.2193292446592645,-0.22057780928748671,-0.15810682696384343,Doxorubicin is an anthracycline type of chemotherapy that is used alone or with other treatments/medications to treat several different types of cancer. Doxorubicin works by slowing or stopping the growth of cancer cells.
Adriamycin*,2016,861000,306921,36247,9221,23.75368996054846,-497000,-80446.79999999999,-9620,-2489,-5.226850712422721,-0.3427586206896551,-0.21464826568242046,-0.2193292446592645,-0.22057780928748671,-0.15810682696384343,Doxorubicin is an anthracycline type of chemotherapy that is used alone or with other treatments/medications to treat several different types of cancer. Doxorubicin works by slowing or stopping the growth of cancer cells.
Adriamycin*,2017,953000,294337.5,34241,8795,27.83213107093835,-497000,-80446.79999999999,-9620,-2489,-5.226850712422721,-0.3427586206896551,-0.21464826568242046,-0.2193292446592645,-0.22057780928748671,-0.15810682696384343,Doxorubicin is an anthracycline type of chemotherapy that is used alone or with other treatments/medications to treat several different types of cancer. Doxorubicin works by slowing or stopping the growth of cancer cells.
Trisenox,2013,4890000,100604,5281,219,925.9609922363189,3950000,31353,703,-30,551.3117350364083,0.8077709611451942,0.3116476482048427,0.13311872751372844,-0.136986301369863,0.5953941253021007,Arsenic trioxide is used to treat a type of leukemia (acute promyelocytic leukemia-APL).
Trisenox,2014,7170000,139110,6429,245,1115.2589827344843,3950000,31353,703,-30,551.3117350364083,0.8077709611451942,0.3116476482048427,0.13311872751372844,-0.136986301369863,0.5953941253021007,Arsenic trioxide is used to treat a type of leukemia (acute promyelocytic leukemia-APL).
Trisenox,2015,6970000,122311,5467,209,1274.9222608377538,3950000,31353,703,-30,551.3117350364083,0.8077709611451942,0.3116476482048427,0.13311872751372844,-0.136986301369863,0.5953941253021007,Arsenic trioxide is used to treat a type of leukemia (acute promyelocytic leukemia-APL).
Trisenox,2016,7320000,118345,4833,205,1514.5872129112352,3950000,31353,703,-30,551.3117350364083,0.8077709611451942,0.3116476482048427,0.13311872751372844,-0.136986301369863,0.5953941253021007,Arsenic trioxide is used to treat a type of leukemia (acute promyelocytic leukemia-APL).
Trisenox,2017,8840000,131957,5984,189,1477.2727272727273,3950000,31353,703,-30,551.3117350364083,0.8077709611451942,0.3116476482048427,0.13311872751372844,-0.136986301369863,0.5953941253021007,Arsenic trioxide is used to treat a type of leukemia (acute promyelocytic leukemia-APL).
Azacitidine*,2013,238000000,40337855.5,185252,8629,1284.7364670826767,-149200000,3131133.5,10514,430,-831.1336964279153,-0.626890756302521,0.07762270604593735,0.05675512275171113,0.049831961988642925,-0.6469293257590931,"This medication is used to treat a group of blood/bone marrow disorders (myelodysplastic syndromes-MDS) in which the bone marrow does not produce enough healthy blood cells. People with MDS usually have problems such as infections, anemia, and easy bleeding/bruising. Azacitidine is a chemotherapy drug. It is believed to work by helping your bone marrow grow normal blood cells so you will need fewer blood transfusions. Azacitidine also kills abnormal blood cells that have grown too fast and do not work properly."
Azacitidine*,2014,201000000,41886976,188065,8816,1068.7794113737273,-149200000,3131133.5,10514,430,-831.1336964279153,-0.626890756302521,0.07762270604593735,0.05675512275171113,0.049831961988642925,-0.6469293257590931,"This medication is used to treat a group of blood/bone marrow disorders (myelodysplastic syndromes-MDS) in which the bone marrow does not produce enough healthy blood cells. People with MDS usually have problems such as infections, anemia, and easy bleeding/bruising. Azacitidine is a chemotherapy drug. It is believed to work by helping your bone marrow grow normal blood cells so you will need fewer blood transfusions. Azacitidine also kills abnormal blood cells that have grown too fast and do not work properly."
Azacitidine*,2015,146000000,43009073,190458,8924,766.5732077413393,-149200000,3131133.5,10514,430,-831.1336964279153,-0.626890756302521,0.07762270604593735,0.05675512275171113,0.049831961988642925,-0.6469293257590931,"This medication is used to treat a group of blood/bone marrow disorders (myelodysplastic syndromes-MDS) in which the bone marrow does not produce enough healthy blood cells. People with MDS usually have problems such as infections, anemia, and easy bleeding/bruising. Azacitidine is a chemotherapy drug. It is believed to work by helping your bone marrow grow normal blood cells so you will need fewer blood transfusions. Azacitidine also kills abnormal blood cells that have grown too fast and do not work properly."
Azacitidine*,2016,128000000,43978126.3,196685,9014,650.7867910618502,-149200000,3131133.5,10514,430,-831.1336964279153,-0.626890756302521,0.07762270604593735,0.05675512275171113,0.049831961988642925,-0.6469293257590931,"This medication is used to treat a group of blood/bone marrow disorders (myelodysplastic syndromes-MDS) in which the bone marrow does not produce enough healthy blood cells. People with MDS usually have problems such as infections, anemia, and easy bleeding/bruising. Azacitidine is a chemotherapy drug. It is believed to work by helping your bone marrow grow normal blood cells so you will need fewer blood transfusions. Azacitidine also kills abnormal blood cells that have grown too fast and do not work properly."
Azacitidine*,2017,88800000,43468989,195766,9059,453.6027706547613,-149200000,3131133.5,10514,430,-831.1336964279153,-0.626890756302521,0.07762270604593735,0.05675512275171113,0.049831961988642925,-0.6469293257590931,"This medication is used to treat a group of blood/bone marrow disorders (myelodysplastic syndromes-MDS) in which the bone marrow does not produce enough healthy blood cells. People with MDS usually have problems such as infections, anemia, and easy bleeding/bruising. Azacitidine is a chemotherapy drug. It is believed to work by helping your bone marrow grow normal blood cells so you will need fewer blood transfusions. Azacitidine also kills abnormal blood cells that have grown too fast and do not work properly."
Clofarabine*,2013,3910000,29542,474,112,8248.945147679326,-1400000,-12538,-157,-58,-330.9640751241204,-0.3580562659846548,-0.4244127005619118,-0.3312236286919831,-0.5178571428571428,-0.04012198762374247,Clofarabine is used to treat a certain type of cancer (acute lymphoblastic leukemia-ALL) in children and young adults ages 1 to 21 whose cancer has not been successfully treated by at least 2 other treatments. It works by stopping the growth of cancer cells.
Clofarabine*,2014,2630000,19714,346,84,7601.156069364162,-1400000,-12538,-157,-58,-330.9640751241204,-0.3580562659846548,-0.4244127005619118,-0.3312236286919831,-0.5178571428571428,-0.04012198762374247,Clofarabine is used to treat a certain type of cancer (acute lymphoblastic leukemia-ALL) in children and young adults ages 1 to 21 whose cancer has not been successfully treated by at least 2 other treatments. It works by stopping the growth of cancer cells.
Clofarabine*,2015,2500000,18130,381,74,6561.679790026246,-1400000,-12538,-157,-58,-330.9640751241204,-0.3580562659846548,-0.4244127005619118,-0.3312236286919831,-0.5178571428571428,-0.04012198762374247,Clofarabine is used to treat a certain type of cancer (acute lymphoblastic leukemia-ALL) in children and young adults ages 1 to 21 whose cancer has not been successfully treated by at least 2 other treatments. It works by stopping the growth of cancer cells.
Clofarabine*,2016,2280000,15609,260,59,8769.23076923077,-1400000,-12538,-157,-58,-330.9640751241204,-0.3580562659846548,-0.4244127005619118,-0.3312236286919831,-0.5178571428571428,-0.04012198762374247,Clofarabine is used to treat a certain type of cancer (acute lymphoblastic leukemia-ALL) in children and young adults ages 1 to 21 whose cancer has not been successfully treated by at least 2 other treatments. It works by stopping the growth of cancer cells.
Clofarabine*,2017,2510000,17004,317,54,7917.981072555205,-1400000,-12538,-157,-58,-330.9640751241204,-0.3580562659846548,-0.4244127005619118,-0.3312236286919831,-0.5178571428571428,-0.04012198762374247,Clofarabine is used to treat a certain type of cancer (acute lymphoblastic leukemia-ALL) in children and young adults ages 1 to 21 whose cancer has not been successfully treated by at least 2 other treatments. It works by stopping the growth of cancer cells.
BCG (Tice Strain) (J9031)*,2013,20300000,163357,159495,29154,127.27671713846829,3100000,21212.5,20321,3168,2.8563077313986867,0.15270935960591125,0.12985363345311196,0.12740838270792199,0.1086643342251492,0.022441714365489338,This vaccine is used to prevent tuberculosis (TB) in people who have not been infected with the disease but are at a high risk of getting it. This vaccine is not used to treat tuberculosis. This vaccine contains live bacteria that have been weakened. It works by causing the body to produce its own protection (antibodies) against the bacteria that causes tuberculosis. This form of the vaccine is not used to treat or prevent bladder cancer.
BCG (Tice Strain) (J9031)*,2014,18900000,153453.8,150035,28303,125.9706068583997,3100000,21212.5,20321,3168,2.8563077313986867,0.15270935960591125,0.12985363345311196,0.12740838270792199,0.1086643342251492,0.022441714365489338,This vaccine is used to prevent tuberculosis (TB) in people who have not been infected with the disease but are at a high risk of getting it. This vaccine is not used to treat tuberculosis. This vaccine contains live bacteria that have been weakened. It works by causing the body to produce its own protection (antibodies) against the bacteria that causes tuberculosis. This form of the vaccine is not used to treat or prevent bladder cancer.
BCG (Tice Strain) (J9031)*,2015,18700000,151462.5,147891,27451,126.44447599921564,3100000,21212.5,20321,3168,2.8563077313986867,0.15270935960591125,0.12985363345311196,0.12740838270792199,0.1086643342251492,0.022441714365489338,This vaccine is used to prevent tuberculosis (TB) in people who have not been infected with the disease but are at a high risk of getting it. This vaccine is not used to treat tuberculosis. This vaccine contains live bacteria that have been weakened. It works by causing the body to produce its own protection (antibodies) against the bacteria that causes tuberculosis. This form of the vaccine is not used to treat or prevent bladder cancer.
BCG (Tice Strain) (J9031)*,2016,22200000,179624.5,175239,31370,126.68412853303204,3100000,21212.5,20321,3168,2.8563077313986867,0.15270935960591125,0.12985363345311196,0.12740838270792199,0.1086643342251492,0.022441714365489338,This vaccine is used to prevent tuberculosis (TB) in people who have not been infected with the disease but are at a high risk of getting it. This vaccine is not used to treat tuberculosis. This vaccine contains live bacteria that have been weakened. It works by causing the body to produce its own protection (antibodies) against the bacteria that causes tuberculosis. This form of the vaccine is not used to treat or prevent bladder cancer.
BCG (Tice Strain) (J9031)*,2017,23400000,184569.5,179816,32322,130.13302486986697,3100000,21212.5,20321,3168,2.8563077313986867,0.15270935960591125,0.12985363345311196,0.12740838270792199,0.1086643342251492,0.022441714365489338,This vaccine is used to prevent tuberculosis (TB) in people who have not been infected with the disease but are at a high risk of getting it. This vaccine is not used to treat tuberculosis. This vaccine contains live bacteria that have been weakened. It works by causing the body to produce its own protection (antibodies) against the bacteria that causes tuberculosis. This form of the vaccine is not used to treat or prevent bladder cancer.
Treanda,2013,332000000,15433370,81213,14690,4088.015465504291,-274700000,-13357634,-70172,-12149,1101.7318399933997,-0.8274096385542169,-0.8655033864930343,-0.8640488591727925,-0.8270251872021783,0.2695028551848915,"This medication is used to treat certain types of cancer (e.g., chronic lymphocytic leukemia-CLL, B-cell non-Hodgkin's lymphoma). Bendamustine belongs to a class of cancer chemotherapy drugs known as alkylating agents. It works by killing cancer cells or slowing their growth."
Treanda,2014,313000000,14257139.6,74770,13338,4186.170924167447,-274700000,-13357634,-70172,-12149,1101.7318399933997,-0.8274096385542169,-0.8655033864930343,-0.8640488591727925,-0.8270251872021783,0.2695028551848915,"This medication is used to treat certain types of cancer (e.g., chronic lymphocytic leukemia-CLL, B-cell non-Hodgkin's lymphoma). Bendamustine belongs to a class of cancer chemotherapy drugs known as alkylating agents. It works by killing cancer cells or slowing their growth."
Treanda,2015,319000000,13312628,68399,12159,4663.810874427989,-274700000,-13357634,-70172,-12149,1101.7318399933997,-0.8274096385542169,-0.8655033864930343,-0.8640488591727925,-0.8270251872021783,0.2695028551848915,"This medication is used to treat certain types of cancer (e.g., chronic lymphocytic leukemia-CLL, B-cell non-Hodgkin's lymphoma). Bendamustine belongs to a class of cancer chemotherapy drugs known as alkylating agents. It works by killing cancer cells or slowing their growth."
Treanda,2016,269000000,10641669.9,56203,10591,4786.221376083127,-274700000,-13357634,-70172,-12149,1101.7318399933997,-0.8274096385542169,-0.8655033864930343,-0.8640488591727925,-0.8270251872021783,0.2695028551848915,"This medication is used to treat certain types of cancer (e.g., chronic lymphocytic leukemia-CLL, B-cell non-Hodgkin's lymphoma). Bendamustine belongs to a class of cancer chemotherapy drugs known as alkylating agents. It works by killing cancer cells or slowing their growth."
Treanda,2017,57300000,2075736,11041,2541,5189.747305497691,-274700000,-13357634,-70172,-12149,1101.7318399933997,-0.8274096385542169,-0.8655033864930343,-0.8640488591727925,-0.8270251872021783,0.2695028551848915,"This medication is used to treat certain types of cancer (e.g., chronic lymphocytic leukemia-CLL, B-cell non-Hodgkin's lymphoma). Bendamustine belongs to a class of cancer chemotherapy drugs known as alkylating agents. It works by killing cancer cells or slowing their growth."
Avastin,2013,1090000000,16372218.4,773152,187239,1409.8133355407474,-20000000,-1708964.2000000011,139994,32273,-238.04014702543873,-0.01834862385321101,-0.10438195718180754,0.18106918173916653,0.17236259539946275,-0.1688451520669835,"This medication is a man-made antibody (IgG1) used to treat kidney, cervical, ovarian, colon, and rectal cancer. Bevacizumab is also used to treat lung cancer (non-small cell type), certain types of brain tumors, and cancer found in the fallopian tube or lining of the abdominal wall (peritoneal). This drug works by blocking a certain protein (vascular endothelial growth factor-VEGF) thereby decreasing the blood supply to the tumor and slowing tumor growth."
Avastin,2014,1100000000,16399511.8,884465,216189,1243.689688116545,-20000000,-1708964.2000000011,139994,32273,-238.04014702543873,-0.01834862385321101,-0.10438195718180754,0.18106918173916653,0.17236259539946275,-0.1688451520669835,"This medication is a man-made antibody (IgG1) used to treat kidney, cervical, ovarian, colon, and rectal cancer. Bevacizumab is also used to treat lung cancer (non-small cell type), certain types of brain tumors, and cancer found in the fallopian tube or lining of the abdominal wall (peritoneal). This drug works by blocking a certain protein (vascular endothelial growth factor-VEGF) thereby decreasing the blood supply to the tumor and slowing tumor growth."
Avastin,2015,1150000000,16565453.9,881658,208362,1304.3606477795245,-20000000,-1708964.2000000011,139994,32273,-238.04014702543873,-0.01834862385321101,-0.10438195718180754,0.18106918173916653,0.17236259539946275,-0.1688451520669835,"This medication is a man-made antibody (IgG1) used to treat kidney, cervical, ovarian, colon, and rectal cancer. Bevacizumab is also used to treat lung cancer (non-small cell type), certain types of brain tumors, and cancer found in the fallopian tube or lining of the abdominal wall (peritoneal). This drug works by blocking a certain protein (vascular endothelial growth factor-VEGF) thereby decreasing the blood supply to the tumor and slowing tumor growth."
Avastin,2016,1130000000,15854384.4,880731,207284,1283.02512344859,-20000000,-1708964.2000000011,139994,32273,-238.04014702543873,-0.01834862385321101,-0.10438195718180754,0.18106918173916653,0.17236259539946275,-0.1688451520669835,"This medication is a man-made antibody (IgG1) used to treat kidney, cervical, ovarian, colon, and rectal cancer. Bevacizumab is also used to treat lung cancer (non-small cell type), certain types of brain tumors, and cancer found in the fallopian tube or lining of the abdominal wall (peritoneal). This drug works by blocking a certain protein (vascular endothelial growth factor-VEGF) thereby decreasing the blood supply to the tumor and slowing tumor growth."
Avastin,2017,1070000000,14663254.2,913146,219512,1171.7731885153087,-20000000,-1708964.2000000011,139994,32273,-238.04014702543873,-0.01834862385321101,-0.10438195718180754,0.18106918173916653,0.17236259539946275,-0.1688451520669835,"This medication is a man-made antibody (IgG1) used to treat kidney, cervical, ovarian, colon, and rectal cancer. Bevacizumab is also used to treat lung cancer (non-small cell type), certain types of brain tumors, and cancer found in the fallopian tube or lining of the abdominal wall (peritoneal). This drug works by blocking a certain protein (vascular endothelial growth factor-VEGF) thereby decreasing the blood supply to the tumor and slowing tumor growth."
Bleo 15k*,2013,152000,6999,4348,1290,34.95860165593376,53000,-2119,-1131,-122,28.76536477241563,0.3486842105263157,-0.30275753679097017,-0.2601195952161913,-0.09457364341085273,0.822840829147784,"Bleomycin is used to treat cancer. It works by slowing or stopping the growth of cancer cells. This medication may also be used to control the build-up of fluid around the lungs (pleural effusion) caused by tumors that have spread to the lungs. For this condition, bleomycin is placed in the space around the lungs through a chest tube."
Bleo 15k*,2014,134000,6422.8,3997,1244,33.52514385789342,53000,-2119,-1131,-122,28.76536477241563,0.3486842105263157,-0.30275753679097017,-0.2601195952161913,-0.09457364341085273,0.822840829147784,"Bleomycin is used to treat cancer. It works by slowing or stopping the growth of cancer cells. This medication may also be used to control the build-up of fluid around the lungs (pleural effusion) caused by tumors that have spread to the lungs. For this condition, bleomycin is placed in the space around the lungs through a chest tube."
Bleo 15k*,2015,147000,6247.6,3920,1213,37.5,53000,-2119,-1131,-122,28.76536477241563,0.3486842105263157,-0.30275753679097017,-0.2601195952161913,-0.09457364341085273,0.822840829147784,"Bleomycin is used to treat cancer. It works by slowing or stopping the growth of cancer cells. This medication may also be used to control the build-up of fluid around the lungs (pleural effusion) caused by tumors that have spread to the lungs. For this condition, bleomycin is placed in the space around the lungs through a chest tube."
Bleo 15k*,2016,112000,5222,3386,1088,33.07737743650325,53000,-2119,-1131,-122,28.76536477241563,0.3486842105263157,-0.30275753679097017,-0.2601195952161913,-0.09457364341085273,0.822840829147784,"Bleomycin is used to treat cancer. It works by slowing or stopping the growth of cancer cells. This medication may also be used to control the build-up of fluid around the lungs (pleural effusion) caused by tumors that have spread to the lungs. For this condition, bleomycin is placed in the space around the lungs through a chest tube."
Bleo 15k*,2017,205000,4880,3217,1168,63.72396642834939,53000,-2119,-1131,-122,28.76536477241563,0.3486842105263157,-0.30275753679097017,-0.2601195952161913,-0.09457364341085273,0.822840829147784,"Bleomycin is used to treat cancer. It works by slowing or stopping the growth of cancer cells. This medication may also be used to control the build-up of fluid around the lungs (pleural effusion) caused by tumors that have spread to the lungs. For this condition, bleomycin is placed in the space around the lungs through a chest tube."
Velcade,2013,472000000,10192273.4,269476,20290,1751.5474476391219,12000000,435332.7999999989,5628,263,7.787203983537211,0.025423728813559254,0.04271204106436155,0.02088497676973078,0.012962050271069447,0.0044458995353128675,"This medication is used to treat certain types of cancer (such as multiple myeloma, mantle cell lymphoma). It works by slowing or stopping the growth of cancer cells."
Velcade,2014,487000000,10468144.3,272835,20351,1784.961606831968,12000000,435332.7999999989,5628,263,7.787203983537211,0.025423728813559254,0.04271204106436155,0.02088497676973078,0.012962050271069447,0.0044458995353128675,"This medication is used to treat certain types of cancer (such as multiple myeloma, mantle cell lymphoma). It works by slowing or stopping the growth of cancer cells."
Velcade,2015,520000000,11017479.8,285114,21021,1823.8318707604678,12000000,435332.7999999989,5628,263,7.787203983537211,0.025423728813559254,0.04271204106436155,0.02088497676973078,0.012962050271069447,0.0044458995353128675,"This medication is used to treat certain types of cancer (such as multiple myeloma, mantle cell lymphoma). It works by slowing or stopping the growth of cancer cells."
Velcade,2016,500000000,10695993.4,276502,20652,1808.3051840493017,12000000,435332.7999999989,5628,263,7.787203983537211,0.025423728813559254,0.04271204106436155,0.02088497676973078,0.012962050271069447,0.0044458995353128675,"This medication is used to treat certain types of cancer (such as multiple myeloma, mantle cell lymphoma). It works by slowing or stopping the growth of cancer cells."
Velcade,2017,484000000,10627606.2,275104,20553,1759.334651622659,12000000,435332.7999999989,5628,263,7.787203983537211,0.025423728813559254,0.04271204106436155,0.02088497676973078,0.012962050271069447,0.0044458995353128675,"This medication is used to treat certain types of cancer (such as multiple myeloma, mantle cell lymphoma). It works by slowing or stopping the growth of cancer cells."
Adcetris,2013,41700000,399457,2740,645,15218.978102189782,50700000,288242,2130,427,3754.327852635679,1.2158273381294964,0.7215845510280205,0.7773722627737227,0.662015503875969,0.24668724978949064,"Brentuximab is used to treat certain types of cancers (Hodgkin's lymphoma, systemic anaplastic large cell lymphoma, primary cutaneous anaplastic large cell lymphoma or CD30-expressing mycosis fungoides). It works by slowing or stopping the growth of cancer cells."
Adcetris,2014,54000000,489631,3449,762,15656.712090461004,50700000,288242,2130,427,3754.327852635679,1.2158273381294964,0.7215845510280205,0.7773722627737227,0.662015503875969,0.24668724978949064,"Brentuximab is used to treat certain types of cancers (Hodgkin's lymphoma, systemic anaplastic large cell lymphoma, primary cutaneous anaplastic large cell lymphoma or CD30-expressing mycosis fungoides). It works by slowing or stopping the growth of cancer cells."
Adcetris,2015,63600000,535723,3760,825,16914.893617021276,50700000,288242,2130,427,3754.327852635679,1.2158273381294964,0.7215845510280205,0.7773722627737227,0.662015503875969,0.24668724978949064,"Brentuximab is used to treat certain types of cancers (Hodgkin's lymphoma, systemic anaplastic large cell lymphoma, primary cutaneous anaplastic large cell lymphoma or CD30-expressing mycosis fungoides). It works by slowing or stopping the growth of cancer cells."
Adcetris,2016,75200000,593261,4199,897,17909.025958561564,50700000,288242,2130,427,3754.327852635679,1.2158273381294964,0.7215845510280205,0.7773722627737227,0.662015503875969,0.24668724978949064,"Brentuximab is used to treat certain types of cancers (Hodgkin's lymphoma, systemic anaplastic large cell lymphoma, primary cutaneous anaplastic large cell lymphoma or CD30-expressing mycosis fungoides). It works by slowing or stopping the growth of cancer cells."
Adcetris,2017,92400000,687699,4870,1072,18973.30595482546,50700000,288242,2130,427,3754.327852635679,1.2158273381294964,0.7215845510280205,0.7773722627737227,0.662015503875969,0.24668724978949064,"Brentuximab is used to treat certain types of cancers (Hodgkin's lymphoma, systemic anaplastic large cell lymphoma, primary cutaneous anaplastic large cell lymphoma or CD30-expressing mycosis fungoides). It works by slowing or stopping the growth of cancer cells."
Jevtana,2013,69200000,479654,8040,1958,8606.965174129353,23400000,124639,2121,496,506.3110782080148,0.3381502890173411,0.25985189323971025,0.26380597014925367,0.2533197139938712,0.058825737988330046,Cabazitaxel is used with another medication (prednisone) to treat prostate cancer. It works by slowing or stopping the growth of cancer cells.
Jevtana,2014,70900000,492894,8311,1979,8530.862712068343,23400000,124639,2121,496,506.3110782080148,0.3381502890173411,0.25985189323971025,0.26380597014925367,0.2533197139938712,0.058825737988330046,Cabazitaxel is used with another medication (prednisone) to treat prostate cancer. It works by slowing or stopping the growth of cancer cells.
Jevtana,2015,76600000,518915,8733,2129,8771.327149891216,23400000,124639,2121,496,506.3110782080148,0.3381502890173411,0.25985189323971025,0.26380597014925367,0.2533197139938712,0.058825737988330046,Cabazitaxel is used with another medication (prednisone) to treat prostate cancer. It works by slowing or stopping the growth of cancer cells.
Jevtana,2016,89400000,592853,10019,2432,8923.046212196827,23400000,124639,2121,496,506.3110782080148,0.3381502890173411,0.25985189323971025,0.26380597014925367,0.2533197139938712,0.058825737988330046,Cabazitaxel is used with another medication (prednisone) to treat prostate cancer. It works by slowing or stopping the growth of cancer cells.
Jevtana,2017,92600000,604293,10161,2454,9113.276252337368,23400000,124639,2121,496,506.3110782080148,0.3381502890173411,0.25985189323971025,0.26380597014925367,0.2533197139938712,0.058825737988330046,Cabazitaxel is used with another medication (prednisone) to treat prostate cancer. It works by slowing or stopping the growth of cancer cells.
Carboplatin,2013,4910000,1479524.2,218882,46770,22.43217806854835,-1150000,-391319.3999999999,-61626,-11811,1.4778794173345418,-0.2342158859470469,-0.2644900299704458,-0.2815489624546559,-0.2525336754329699,0.06588211866090003,Carboplatin is used to treat various types of cancer. It is a chemotherapy drug that contains platinum. It is used alone or in combination with other medications to slow or stop cancer cell growth.
Carboplatin,2014,4940000,1424287.2,211373,44888,23.371007649983678,-1150000,-391319.3999999999,-61626,-11811,1.4778794173345418,-0.2342158859470469,-0.2644900299704458,-0.2815489624546559,-0.2525336754329699,0.06588211866090003,Carboplatin is used to treat various types of cancer. It is a chemotherapy drug that contains platinum. It is used alone or in combination with other medications to slow or stop cancer cell growth.
Carboplatin,2015,5160000,1320920.9,193826,41831,26.621815442716663,-1150000,-391319.3999999999,-61626,-11811,1.4778794173345418,-0.2342158859470469,-0.2644900299704458,-0.2815489624546559,-0.2525336754329699,0.06588211866090003,Carboplatin is used to treat various types of cancer. It is a chemotherapy drug that contains platinum. It is used alone or in combination with other medications to slow or stop cancer cell growth.
Carboplatin,2016,4480000,1236067.1,179381,39443,24.97477436294814,-1150000,-391319.3999999999,-61626,-11811,1.4778794173345418,-0.2342158859470469,-0.2644900299704458,-0.2815489624546559,-0.2525336754329699,0.06588211866090003,Carboplatin is used to treat various types of cancer. It is a chemotherapy drug that contains platinum. It is used alone or in combination with other medications to slow or stop cancer cell growth.
Carboplatin,2017,3760000,1088204.8,157256,34959,23.91005748588289,-1150000,-391319.3999999999,-61626,-11811,1.4778794173345418,-0.2342158859470469,-0.2644900299704458,-0.2815489624546559,-0.2525336754329699,0.06588211866090003,Carboplatin is used to treat various types of cancer. It is a chemotherapy drug that contains platinum. It is used alone or in combination with other medications to slow or stop cancer cell growth.
Bicnu,2013,322000,892,334,174,964.0718562874251,1568000,-315,-175,-68,10922.720596542764,4.869565217391305,-0.35313901345291476,-0.5239520958083832,-0.3908045977011494,11.329778506972929,"This medication is used to treat certain types of cancer (including multiple myeloma, brain tumor, Hodgkin's disease, non-Hodgkin's lymphoma). Carmustine belongs to a class of drugs known as alkylating agents. It works by slowing or stopping the growth of cancer cells."
Bicnu,2014,1370000,923,324,174,4228.395061728395,1568000,-315,-175,-68,10922.720596542764,4.869565217391305,-0.35313901345291476,-0.5239520958083832,-0.3908045977011494,11.329778506972929,"This medication is used to treat certain types of cancer (including multiple myeloma, brain tumor, Hodgkin's disease, non-Hodgkin's lymphoma). Carmustine belongs to a class of drugs known as alkylating agents. It works by slowing or stopping the growth of cancer cells."
Bicnu,2015,1220000,544,183,108,6666.666666666667,1568000,-315,-175,-68,10922.720596542764,4.869565217391305,-0.35313901345291476,-0.5239520958083832,-0.3908045977011494,11.329778506972929,"This medication is used to treat certain types of cancer (including multiple myeloma, brain tumor, Hodgkin's disease, non-Hodgkin's lymphoma). Carmustine belongs to a class of drugs known as alkylating agents. It works by slowing or stopping the growth of cancer cells."
Bicnu,2016,1510000,450,130,90,11615.384615384615,1568000,-315,-175,-68,10922.720596542764,4.869565217391305,-0.35313901345291476,-0.5239520958083832,-0.3908045977011494,11.329778506972929,"This medication is used to treat certain types of cancer (including multiple myeloma, brain tumor, Hodgkin's disease, non-Hodgkin's lymphoma). Carmustine belongs to a class of drugs known as alkylating agents. It works by slowing or stopping the growth of cancer cells."
Bicnu,2017,1890000,577,159,106,11886.792452830188,1568000,-315,-175,-68,10922.720596542764,4.869565217391305,-0.35313901345291476,-0.5239520958083832,-0.3908045977011494,11.329778506972929,"This medication is used to treat certain types of cancer (including multiple myeloma, brain tumor, Hodgkin's disease, non-Hodgkin's lymphoma). Carmustine belongs to a class of drugs known as alkylating agents. It works by slowing or stopping the growth of cancer cells."
Erbitux,2013,274000000,5069001,81181,9668,3375.1739939148324,-70000000,-1428437.1,-26518,-2629,356.7836373897062,-0.25547445255474455,-0.2817985437367245,-0.3266527882139909,-0.2719280099296649,0.10570822068223992,Cetuximab is used to treat a certain type of cancer of the colon (large intestine) or rectum that has spread to other parts of the body. This medication is also used to treat head and neck cancer. Cetuximab works by slowing or stopping the growth of cancer cells. It binds to a certain protein (epidermal growth factor receptor-EGFR) in some tumors. Cetuximab is a man-made protein (monoclonal antibody).
