Manufacturer,Year,avg_spend_per_claim_status,manufacturer_diff,price_status_drugs
Jazz Pharmaceut,2016,at_average,0,2
Jazz Pharmaceut,2017,at_average,0,2
Jazz/Trupharma,2017,at_average,0,1
Jubilant Cadist,2013,above_average,3209543.4800000004,4
Jubilant Cadist,2013,at_average,0,1
Jubilant Cadist,2013,below_average,-10693708.589999998,12
Jubilant Cadist,2014,above_average,2498857.0400000024,2
Jubilant Cadist,2014,below_average,-19479282.13,15
Jubilant Cadist,2015,above_average,3432275.500000001,10
Jubilant Cadist,2015,below_average,-11076119.690000001,11
Jubilant Cadist,2016,above_average,4683983.250000004,8
Jubilant Cadist,2016,at_average,0,1
Jubilant Cadist,2016,below_average,-5027311.3,12
Jubilant Cadist,2017,above_average,5308464.150000002,7
Jubilant Cadist,2017,below_average,-8254161.320000001,18
Kadmon Pharmace,2013,at_average,0,2
Kadmon Pharmace,2014,at_average,0,2
Kadmon Pharmace,2015,at_average,0,2
Kadmon Pharmace,2016,at_average,0,2
Kadmon Pharmace,2017,at_average,0,2
"Kaleo, Inc.",2014,at_average,0,1
"Kaleo, Inc.",2015,at_average,0,1
"Kaleo, Inc.",2016,at_average,0,1
"Kaleo, Inc.",2017,at_average,0,1
Kedrion Biophar,2013,at_average,0,1
Kedrion Biophar,2014,at_average,0,1
Kedrion Biophar,2015,at_average,0,1
Kedrion Biophar,2016,at_average,0,1
Kedrion Biophar,2017,at_average,0,1
Keryx Biopharma,2015,at_average,0,1
Keryx Biopharma,2016,at_average,0,1
Keryx Biopharma,2017,at_average,0,1
Kmr Pharmaceuti*,2017,below_average,-3855.5999999999995,1
Kowa Pharmaceut,2013,at_average,0,2
Kowa Pharmaceut,2014,at_average,0,2
Kowa Pharmaceut,2015,at_average,0,2
Kowa Pharmaceut,2016,at_average,0,2
Kowa Pharmaceut,2017,at_average,0,2
Kremers Urban,2013,above_average,8898237.200000003,6
Kremers Urban,2013,at_average,0,3
Kremers Urban,2013,below_average,-10454940.599999985,8
Kremers Urban,2014,above_average,15907999.999999987,7
Kremers Urban,2014,at_average,0,4
Kremers Urban,2014,below_average,-9836883.799999997,8
Kremers Urban,2015,above_average,16469411.20000001,6
Kremers Urban,2015,at_average,0,4
Kremers Urban,2015,below_average,-12089848.2,9
Kremers Urban,2016,above_average,14283893.3,5
Kremers Urban,2016,at_average,0,4
Kremers Urban,2016,below_average,-12966194.999999994,10
Kremers Urban,2017,above_average,12962386.499999998,4
Kremers Urban,2017,at_average,0,2
Kremers Urban,2017,below_average,-19930588.499999996,14
Kroger/Medline,2014,below_average,-543.5,1
Kroger/Medline,2015,below_average,-6769.07,1
Kroger/Medline,2016,below_average,-8885.550000000001,1
Kroger/Medline,2017,below_average,-12028.499999999998,1
"KVK-Tech, Inc.",2013,above_average,2192666.100000004,4
"KVK-Tech, Inc.",2013,below_average,-1111701.2999999996,3
"KVK-Tech, Inc.",2014,above_average,2061630.5,3
"KVK-Tech, Inc.",2014,at_average,0,1
"KVK-Tech, Inc.",2014,below_average,-10993204.359999992,3
"KVK-Tech, Inc.",2015,above_average,4299414.400000001,5
"KVK-Tech, Inc.",2015,below_average,-9728203.84,3
"KVK-Tech, Inc.",2016,above_average,1414634.6,5
"KVK-Tech, Inc.",2016,below_average,-2638114.6400000015,3
"KVK-Tech, Inc.",2017,above_average,1032466.9999999998,3
"KVK-Tech, Inc.",2017,below_average,-8370760.620000003,8
"Kyowa Kirin, In",2017,at_average,0,2
Lannett Co. Inc,2013,above_average,9290561.599999994,7
Lannett Co. Inc,2013,at_average,0,4
Lannett Co. Inc,2013,below_average,-11953366.97,16
Lannett Co. Inc,2014,above_average,13178359,12
Lannett Co. Inc,2014,at_average,0,4
Lannett Co. Inc,2014,below_average,-4660259.609999999,13
Lannett Co. Inc,2015,above_average,18432600.859999992,16
Lannett Co. Inc,2015,at_average,0,4
Lannett Co. Inc,2015,below_average,-2622690.4000000004,12
Lannett Co. Inc,2016,above_average,28930572.739999987,16
Lannett Co. Inc,2016,at_average,0,4
Lannett Co. Inc,2016,below_average,-2517545.36,12
Lannett Co. Inc,2017,above_average,42572734.400000006,19
Lannett Co. Inc,2017,at_average,0,1
Lannett Co. Inc,2017,below_average,-3093361.599999999,14
Larken Labs,2013,at_average,0,2
Larken Labs,2013,below_average,-319954.39999999997,1
Larken Labs,2014,at_average,0,2
Larken Labs,2014,below_average,-291482.8,1
Larken Labs,2015,at_average,0,2
Larken Labs,2015,below_average,-134517.19999999998,1
Larken Labs,2016,at_average,0,2
Larken Labs,2016,below_average,-59061.19999999999,1
Larken Labs,2017,above_average,48677.40000000001,3
Larken Labs,2017,at_average,0,2
Leader,2013,above_average,47166.19999999998,2
Leader,2013,below_average,-486290.41,2
Leader,2014,above_average,3342.8000000000006,1
Leader,2014,below_average,-423208.12000000005,3
Leader,2015,above_average,4896.000000000001,1
Leader,2015,below_average,-699690.25,3
Leader,2016,above_average,5912.999999999999,1
Leader,2016,below_average,-796864.1000000001,3
Leader,2017,above_average,19584.600000000006,2
Leader,2017,below_average,-542771.7000000001,2
Leading Pharma,2017,above_average,2210144.740000001,4
Leading Pharma,2017,at_average,0,1
Leading Pharma,2017,below_average,-3559152.0300000017,5
Legacy Pharmace,2013,above_average,171439.40000000014,2
Legacy Pharmace,2013,below_average,-33150663.340000007,19
Legacy Pharmace,2014,above_average,53253.59999999981,1
Legacy Pharmace,2014,below_average,-35393906.190000005,24
Legacy Pharmace,2015,below_average,-40534988.81,25
Legacy Pharmace,2016,above_average,163867.3,2
Legacy Pharmace,2016,below_average,-34024024.88999999,23
Legacy Pharmace,2017,above_average,948.0000000000005,1
Legacy Pharmace,2017,below_average,-23018786.34,26
Lehigh Valley T,2013,above_average,11439.5,1
Lehigh Valley T,2014,above_average,279844.5,1
Lehigh Valley T,2014,below_average,-226319.99999999985,1
Lehigh Valley T,2015,above_average,552890.3999999999,1
Lehigh Valley T,2015,below_average,-442448.9999999998,1
Lehigh Valley T,2016,above_average,586680,1
Lehigh Valley T,2016,below_average,-11718.3,1
Lehigh Valley T,2017,above_average,600657.2000000001,1
Lehigh Valley T,2017,below_average,-152,1
Leo Pharma Inc.,2013,at_average,0,3
Leo Pharma Inc.,2014,at_average,0,3
Leo Pharma Inc.,2015,at_average,0,3
Leo Pharma Inc.,2016,at_average,0,3
Leo Pharma Inc.,2017,at_average,0,4
Lineage/Impax G,2013,above_average,216651.6,2
Lineage/Impax G,2014,above_average,1388815.5,2
Lineage/Impax G,2014,at_average,0,1
Lineage/Impax G,2015,above_average,1804210,2
Lineage/Impax G,2015,at_average,0,1
Lineage/Impax G,2016,above_average,1914693.4,2
Lineage/Impax G,2016,at_average,0,1
Lineage/Impax G,2017,above_average,1297880.1,2
Lineage/Impax G,2017,below_average,-725790,1
Llorens Pharm,2013,at_average,0,1
Llorens Pharm,2014,at_average,0,1
Llorens Pharm,2015,at_average,0,1
Llorens Pharm,2016,at_average,0,1
Llorens Pharm,2017,at_average,0,1
Lumara Health/A,2013,at_average,0,1
Lumara Health/A,2014,at_average,0,1
Lumara Health/A,2015,at_average,0,1
Lumara Health/A,2016,at_average,0,1
Lumara Health/A,2017,above_average,176280,1
Lundbeck Inc.,2013,at_average,0,3
Lundbeck Inc.,2014,at_average,0,4
Lundbeck Inc.,2015,at_average,0,4
Lundbeck Inc.,2016,at_average,0,4
Lundbeck Inc.,2017,at_average,0,4
Lupin Pharma,2013,at_average,0,1
Lupin Pharma,2014,at_average,0,2
Lupin Pharma,2014,below_average,-9785,1
Lupin Pharma,2015,at_average,0,2
Lupin Pharma,2015,below_average,-2781,1
Lupin Pharma,2016,at_average,0,2
Lupin Pharma,2016,below_average,-11560,1
Lupin Pharma,2017,at_average,0,3
Lupin Pharma,2017,below_average,-23220,1
Lupin Pharmaceu,2013,above_average,118009333.5,32
Lupin Pharmaceu,2013,at_average,0,13
Lupin Pharmaceu,2013,below_average,-15373264.539999997,10
Lupin Pharmaceu,2014,above_average,176835848.14,37
Lupin Pharmaceu,2014,at_average,0,13
Lupin Pharmaceu,2014,below_average,-13073358.120000001,16
Lupin Pharmaceu,2015,above_average,153171176.37,43
Lupin Pharmaceu,2015,at_average,0,14
Lupin Pharmaceu,2015,below_average,-12606735.920000002,23
Lupin Pharmaceu,2016,above_average,306533151.04,41
Lupin Pharmaceu,2016,at_average,0,13
Lupin Pharmaceu,2016,below_average,-17956203.85,26
Lupin Pharmaceu,2017,above_average,263351184.54000002,49
Lupin Pharmaceu,2017,at_average,0,18
Lupin Pharmaceu,2017,below_average,-19736171.530000005,25
Macleods Pharma,2013,above_average,140057.10000000015,1
Macleods Pharma,2013,below_average,-542349.9,5
Macleods Pharma,2014,above_average,4540880.100000001,3
Macleods Pharma,2014,below_average,-1075961.7,8
Macleods Pharma,2015,above_average,15375761.7,6
Macleods Pharma,2015,below_average,-6414551.67,16
Macleods Pharma,2016,above_average,12616133.700000005,9
Macleods Pharma,2016,below_average,-11244370.580000006,13
Macleods Pharma,2017,above_average,13438368.02,9
Macleods Pharma,2017,at_average,0,1
Macleods Pharma,2017,below_average,-11578045.62,17
Macoven Pharmac,2013,at_average,0,1
Macoven Pharmac,2014,above_average,69258,1
Macoven Pharmac,2014,at_average,0,1
Macoven Pharmac,2015,above_average,125570,1
Macoven Pharmac,2015,at_average,0,1
Macoven Pharmac,2016,above_average,67452,1
Macoven Pharmac,2016,at_average,0,1
Macoven Pharmac,2017,above_average,201690,1
Macoven Pharmac,2017,at_average,0,1
Magna Pharm,2014,at_average,0,1
Magna Pharm,2015,at_average,0,1
Magna Pharm,2016,at_average,0,1
Magna Pharm,2017,at_average,0,1
Major Pharmaceu,2013,above_average,489838.3,4
Major Pharmaceu,2013,at_average,0,1
Major Pharmaceu,2013,below_average,-2046329.1099999999,51
Major Pharmaceu,2014,above_average,422327.82000000007,11
Major Pharmaceu,2014,at_average,0,1
Major Pharmaceu,2014,below_average,-2215931.11,59
Major Pharmaceu,2015,above_average,305758.29999999993,10
Major Pharmaceu,2015,at_average,0,3
Major Pharmaceu,2015,below_average,-3155697.3800000004,71
Major Pharmaceu,2016,above_average,208028.49000000002,10
Major Pharmaceu,2016,at_average,0,1
Major Pharmaceu,2016,below_average,-3149690.2899999996,74
Major Pharmaceu,2017,above_average,233014.90999999995,12
Major Pharmaceu,2017,at_average,0,1
Major Pharmaceu,2017,below_average,-2663545.1999999997,84
Mallinckrodt Br,2013,at_average,0,2
Mallinckrodt Br,2014,at_average,0,3
Mallinckrodt Br,2015,at_average,0,3
Mallinckrodt Br,2016,at_average,0,3
Mallinckrodt Br,2017,at_average,0,3
Mallinckrodt Ph,2013,above_average,7199386.1,5
Mallinckrodt Ph,2013,at_average,0,5
Mallinckrodt Ph,2013,below_average,-53629067.2,12
Mallinckrodt Ph,2014,above_average,12451997.300000003,7
Mallinckrodt Ph,2014,at_average,0,6
Mallinckrodt Ph,2014,below_average,-65181398.3,11
Mallinckrodt Ph,2015,above_average,11790008.600000001,6
Mallinckrodt Ph,2015,at_average,0,5
Mallinckrodt Ph,2015,below_average,-49331903.80000001,14
Mallinckrodt Ph,2016,above_average,13862125.999999983,7
Mallinckrodt Ph,2016,at_average,0,5
Mallinckrodt Ph,2016,below_average,-24693168.300000004,13
Mallinckrodt Ph,2017,above_average,11457595.9,8
Mallinckrodt Ph,2017,at_average,0,5
Mallinckrodt Ph,2017,below_average,-30564830.300000023,12
Mallinckrodt/Pi,2017,at_average,0,1
Mannkind Corpor,2017,at_average,0,1
Marlex Pharm.,2015,below_average,-12642.7,2
Marlex Pharm.,2016,below_average,-136464,2
Marlex Pharm.,2017,above_average,7353.9000000000005,3
Marlex Pharm.,2017,below_average,-99223.2,4
Mayne Pharma In,2013,above_average,3705717.5000000005,4
Mayne Pharma In,2014,above_average,6344373.1000000015,4
Mayne Pharma In,2014,at_average,0,2
Mayne Pharma In,2014,below_average,-10460.8,2
Mayne Pharma In,2015,above_average,8167412.4,7
Mayne Pharma In,2015,at_average,0,4
Mayne Pharma In,2015,below_average,-19320,1
Mayne Pharma In,2016,above_average,6743456.9,5
Mayne Pharma In,2016,at_average,0,4
Mayne Pharma In,2016,below_average,-263716.3000000001,3
Mayne Pharma In,2017,above_average,12707404.699999997,26
Mayne Pharma In,2017,at_average,0,4
Mayne Pharma In,2017,below_average,-13972693.12,10
Mckesson Drug,2013,above_average,276.56999999999994,1
Mckesson Drug,2013,below_average,-1069.53,1
Mckesson Drug,2014,above_average,357,1
Mckesson Drug,2014,below_average,-2148.62,1
Mckesson Drug,2015,above_average,166.7500000000001,1
Mckesson Drug,2015,below_average,-2321.9300000000003,1
Mckesson Drug,2016,above_average,110.39999999999993,1
Mckesson Drug,2016,below_average,-3222.52,1
Mckesson Drug,2017,above_average,104.87999999999997,1
Mckesson Drug,2017,below_average,-3284.7599999999998,1
Mckesson Packag,2013,above_average,21258.4,5
Mckesson Packag,2013,below_average,-868784.87,44
Mckesson Packag,2014,above_average,26164.570000000003,5
Mckesson Packag,2014,below_average,-1350882.67,52
Mckesson Packag,2015,above_average,60545.5,6
Mckesson Packag,2015,below_average,-1396914.42,54
Mckesson Packag,2016,above_average,67071.04000000001,7
Mckesson Packag,2016,below_average,-1136431.7500000002,53
Mckesson Packag,2017,above_average,249974.89999999997,9
Mckesson Packag,2017,below_average,-1967223.19,61
Med.Plastic Dev,2013,at_average,0,2
Med.Plastic Dev,2014,at_average,0,2
Med.Plastic Dev,2015,at_average,0,2
Med.Plastic Dev,2016,at_average,0,2
Med.Plastic Dev,2017,at_average,0,2
Meda/Mylan Spec,2017,at_average,0,20
"Medac Pharma, I",2015,at_average,0,1
"Medac Pharma, I",2016,at_average,0,1
"Medac Pharma, I",2017,at_average,0,1
Medecor Pharma,2017,at_average,0,1
Medicine Shop,2013,below_average,-10294.80000000001,2
Medicine Shop,2014,below_average,-9952.130000000003,2
Medicine Shop,2015,below_average,-5774.000000000002,2
Medicine Shop,2016,below_average,-3968.4399999999964,2
Medicine Shop,2017,below_average,-7739.280000000001,2
Medicines Comp.,2017,at_average,0,2
Medicore,2013,at_average,0,4
Medicore,2013,below_average,-6425.82,1
Medicore,2014,at_average,0,4
Medicore,2014,below_average,-9241.44,1
Medicore,2015,at_average,0,4
Medicore,2015,below_average,-40480.96000000001,1
Medicore,2016,at_average,0,4
Medicore,2016,below_average,-20759.48,1
Medicore,2017,at_average,0,5
Medicore,2017,below_average,-9182.94,1
Medimetriks Pha,2013,at_average,0,3
Medimetriks Pha,2014,at_average,0,5
Medimetriks Pha,2015,at_average,0,5
Medimetriks Pha,2016,at_average,0,5
Medimetriks Pha,2017,at_average,0,5
Medtronic/Saol,2013,at_average,0,1
Medtronic/Saol,2014,at_average,0,1
Medtronic/Saol,2015,at_average,0,1
Medtronic/Saol,2016,at_average,0,1
Medtronic/Saol,2017,at_average,0,1
Merck Sharp & D,2013,at_average,0,50
Merck Sharp & D,2014,at_average,0,55
Merck Sharp & D,2015,at_average,0,59
Merck Sharp & D,2016,at_average,0,59
Merck Sharp & D,2017,at_average,0,62
Merck Sharp & D*,2013,at_average,0,2
Merck Sharp & D*,2014,at_average,0,2
Merck Sharp & D*,2015,at_average,0,2
Merck Sharp & D*,2016,at_average,0,2
Merck Sharp & D*,2017,at_average,0,2
Merz,2013,at_average,0,2
Merz,2014,at_average,0,2
Merz,2015,at_average,0,2
Merz,2016,at_average,0,2
Merz,2017,at_average,0,2
Merz/Sebela Pha,2013,at_average,0,2
Merz/Sebela Pha,2014,at_average,0,2
Merz/Sebela Pha,2015,at_average,0,2
Merz/Sebela Pha,2016,at_average,0,2
Merz/Sebela Pha,2017,at_average,0,2
Method Pharmace,2015,above_average,7.26000000000006,1
Method Pharmace,2016,above_average,932.5800000000008,1
Method Pharmace,2017,above_average,42827.16,3
Mhc Medical Pro,2013,at_average,0,10
Mhc Medical Pro,2014,at_average,0,11
Mhc Medical Pro,2015,at_average,0,11
Mhc Medical Pro,2016,at_average,0,11
Mhc Medical Pro,2017,above_average,2622.600000000037,1
Mhc Medical Pro,2017,at_average,0,11
"Mhc Pharma, LLC",2015,above_average,43315.199999999844,1
"Mhc Pharma, LLC",2016,above_average,56580.0000000003,1
"Mhc Pharma, LLC",2017,at_average,0,1
"Micro Labs USA,",2013,above_average,7548,1
"Micro Labs USA,",2013,below_average,-3844.8000000000015,1
"Micro Labs USA,",2014,below_average,-469880.3599999995,3
"Micro Labs USA,",2015,above_average,193604.4,1
"Micro Labs USA,",2015,below_average,-113722.45999999999,2
"Micro Labs USA,",2016,above_average,57384,1
"Micro Labs USA,",2016,below_average,-14016.659999999996,2
"Micro Labs USA,",2017,below_average,-40885.880000000005,3
Midatech Pharma,2017,at_average,0,1
"Mikart, Inc",2013,below_average,-12312,1
"Mikart, Inc",2014,below_average,-632722.8000000003,1
"Mikart, Inc",2015,below_average,-836751.5,1
"Mikart, Inc",2016,below_average,-798805,1
"Mikart, Inc",2017,below_average,-1113685.0999999999,1
Millennium Phar,2013,at_average,0,1
Millennium Phar,2014,at_average,0,1
Millennium Phar,2015,at_average,0,2
Millennium Phar,2016,at_average,0,2
Millennium Phar,2017,at_average,0,2
Mission Pharm.,2013,above_average,843.1999999999999,1
Mission Pharm.,2013,at_average,0,3
Mission Pharm.,2014,above_average,3755.8,1
Mission Pharm.,2014,at_average,0,7
Mission Pharm.,2015,above_average,7708.2,1
Mission Pharm.,2015,at_average,0,8
Mission Pharm.,2016,above_average,4743,1
Mission Pharm.,2016,at_average,0,8
Mission Pharm.,2017,above_average,9187.1,1
Mission Pharm.,2017,at_average,0,9
Monarch Phrm,2013,above_average,13173.300000000001,1
Monarch Phrm,2013,at_average,0,5
Monarch Phrm,2014,above_average,5986,1
Monarch Phrm,2014,at_average,0,5
Monarch Phrm,2015,above_average,4988,1
Monarch Phrm,2015,at_average,0,5
Monarch Phrm,2016,above_average,2430,1
Monarch Phrm,2016,at_average,0,5
Monarch Phrm,2017,above_average,4752,1
Monarch Phrm,2017,at_average,0,5
Morton Grove Ph,2013,above_average,5303825.880000002,15
Morton Grove Ph,2013,at_average,0,3
Morton Grove Ph,2013,below_average,-2718171.9000000022,12
Morton Grove Ph,2014,above_average,4565809.78,12
Morton Grove Ph,2014,at_average,0,3
Morton Grove Ph,2014,below_average,-6562730.309999997,15
Morton Grove Ph,2015,above_average,3315046.7199999997,11
Morton Grove Ph,2015,at_average,0,4
Morton Grove Ph,2015,below_average,-12402500.160000002,15
Morton Grove Ph,2016,above_average,2748380.78,10
Morton Grove Ph,2016,at_average,0,3
Morton Grove Ph,2016,below_average,-10365942.09,17
Morton Grove Ph,2017,above_average,2981937.48,13
Morton Grove Ph,2017,at_average,0,3
Morton Grove Ph,2017,below_average,-8513659.2,14
Mutual Pharm Co,2013,above_average,13975484.65,8
Mutual Pharm Co,2013,at_average,0,2
Mutual Pharm Co,2013,below_average,-1424023.6500000001,10
Mutual Pharm Co,2014,above_average,14613961.100000001,8
Mutual Pharm Co,2014,at_average,0,2
Mutual Pharm Co,2014,below_average,-3220556.68,10
Mutual Pharm Co,2015,above_average,11409323.4,7
Mutual Pharm Co,2015,at_average,0,2
Mutual Pharm Co,2015,below_average,-2607490.53,11
Mutual Pharm Co,2016,above_average,8775861.9,6
Mutual Pharm Co,2016,at_average,0,2
Mutual Pharm Co,2016,below_average,-2436275.1699999995,12
Mutual Pharm Co,2017,above_average,9352695.9,7
Mutual Pharm Co,2017,at_average,0,2
Mutual Pharm Co,2017,below_average,-2338122.08,11
Mutual Pharmace,2013,below_average,-498575,1
Mutual Pharmace,2014,below_average,-570273.6,1
Mutual Pharmace,2015,below_average,-347166.39999999997,1
Mutual Pharmace,2016,below_average,-164700,1
Mutual Pharmace,2017,below_average,-28080,1
Mylan,2013,above_average,179729522.26,115
Mylan,2013,at_average,0,34
Mylan,2013,below_average,-89748357.18000004,96
Mylan,2014,above_average,206397524.52999994,118
Mylan,2014,at_average,0,38
Mylan,2014,below_average,-103991866.11,111
Mylan,2015,above_average,244826571.50999993,116
Mylan,2015,at_average,0,42
Mylan,2015,below_average,-88481285.70000002,124
Mylan,2016,above_average,209317961.07000002,119
Mylan,2016,at_average,0,42
Mylan,2016,below_average,-104094135.1,121
Mylan,2017,above_average,203484944.04999998,123
Mylan,2017,at_average,0,35
Mylan,2017,below_average,-277901941.39,149
Mylan Inst-Nova,2015,below_average,-1844132.4,1
Mylan Inst-Nova,2016,below_average,-2275586,1
Mylan Inst-Nova,2017,below_average,-110484,1
Mylan Instituti,2013,above_average,602976.73,12
Mylan Instituti,2013,at_average,0,3
Mylan Instituti,2013,below_average,-14138730.629999999,115
Mylan Instituti,2014,above_average,1521927.2700000003,19
Mylan Instituti,2014,at_average,0,4
Mylan Instituti,2014,below_average,-16362306.89,124
Mylan Instituti,2015,above_average,2650171.1799999997,29
Mylan Instituti,2015,at_average,0,3
Mylan Instituti,2015,below_average,-22441734.15,129
Mylan Instituti,2016,above_average,1593577.83,25
Mylan Instituti,2016,at_average,0,4
Mylan Instituti,2016,below_average,-23608378.88,133
Mylan Instituti,2017,above_average,995286.6400000001,30
Mylan Instituti,2017,at_average,0,4
Mylan Instituti,2017,below_average,-15452335.43,136
Mylan Instituti*,2013,below_average,-54332.56000000001,2
Mylan Instituti*,2014,below_average,-47042.15,2
Mylan Instituti*,2015,below_average,-36854.08000000001,2
Mylan Instituti*,2016,above_average,893.7000000000021,1
Mylan Instituti*,2016,below_average,-34004.75,1
Mylan Instituti*,2017,below_average,-21619.840000000004,2
Mylan Specialty,2013,at_average,0,4
Mylan Specialty,2014,at_average,0,4
Mylan Specialty,2015,at_average,0,4
Mylan Specialty,2016,at_average,0,4
Mylan Specialty,2017,above_average,838710,1
Mylan Specialty,2017,at_average,0,4
Mylan*,2013,above_average,20643387.9,3
Mylan*,2014,above_average,31238992.6,3
Mylan*,2015,above_average,28405085.1,3
Mylan*,2016,above_average,20003351.2,2
Mylan*,2016,below_average,-1974410,1
Mylan*,2017,above_average,19697777.400000002,3
Mylan/Alvogen,2017,below_average,-23382,1
Napo Pharmaceut,2017,at_average,0,1
Nationwide Labo,2013,at_average,0,2
Nationwide Labo,2014,above_average,9232,1
Nationwide Labo,2014,below_average,-46893.2,1
Nationwide Labo,2015,above_average,25740,1
Nationwide Labo,2015,below_average,-148486.8,1
Nationwide Labo,2016,above_average,889,1
Nationwide Labo,2016,below_average,-57919.999999999985,1
Nationwide Labo,2017,below_average,-17423.159999999996,3
Neos Therapeuti,2017,at_average,0,1
Nephro-Tech,2013,at_average,0,1
Nephro-Tech,2014,at_average,0,1
Nephro-Tech,2015,at_average,0,1
Nephro-Tech,2016,at_average,0,1
Nephro-Tech,2017,at_average,0,1
Nephron Corp,2013,above_average,413.59999999999985,1
Nephron Corp,2013,below_average,-10100208.200000001,3
Nephron Corp,2014,above_average,1394.3999999999985,1
Nephron Corp,2014,below_average,-13167731.500000002,3
Nephron Corp,2015,above_average,218019.5,1
Nephron Corp,2015,below_average,-10196739.1,3
Nephron Corp,2016,below_average,-7675279.600000001,4
Nephron Corp,2017,at_average,0,1
Nephron Corp,2017,below_average,-7462651.999999999,4
New Haven Pharm,2017,at_average,0,1
New Horizon Rx,2014,below_average,-9592.800000000001,4
New Horizon Rx,2015,above_average,4408.5999999999995,1
New Horizon Rx,2015,below_average,-1753.2,3
New Horizon Rx,2016,below_average,-7872.3,4
New Horizon Rx,2017,below_average,-3553.66,4
Nextsource Biot,2015,at_average,0,1
Nextsource Biot,2016,at_average,0,1
Nextsource Biot,2017,at_average,0,1
Nipro Diag/Triv,2013,at_average,0,3
Nipro Diag/Triv,2014,at_average,0,3
Nipro Diag/Triv,2015,at_average,0,3
Nipro Diag/Triv,2016,at_average,0,3
Nipro Diag/Triv,2017,at_average,0,3
Nivagen Pharmac,2017,at_average,0,1
Nivagen Pharmac,2017,below_average,-1444793.7,1
Nnodum Corp,2013,at_average,0,1
Nnodum Corp,2014,at_average,0,1
Nnodum Corp,2015,at_average,0,1
Nnodum Corp,2016,at_average,0,1
Nnodum Corp,2017,at_average,0,1
Nnodum Corp,2017,below_average,-15061.199999999999,1
Nomax Inc,2013,at_average,0,1
Nomax Inc,2014,at_average,0,1
Nomax Inc,2015,at_average,0,1
Nomax Inc,2016,at_average,0,1
Nomax Inc,2017,at_average,0,1
Northstar Rx Ll,2013,above_average,618185.0099999999,9
Northstar Rx Ll,2013,at_average,0,9
Northstar Rx Ll,2013,below_average,-32409339.31,24
Northstar Rx Ll,2014,above_average,2277618.0899999994,8
Northstar Rx Ll,2014,at_average,0,13
Northstar Rx Ll,2014,below_average,-34079488.480000004,29
Northstar Rx Ll,2015,above_average,5021182.99,13
Northstar Rx Ll,2015,at_average,0,13
Northstar Rx Ll,2015,below_average,-41364616.910000004,28
Northstar Rx Ll,2016,above_average,2855068.3999999994,9
Northstar Rx Ll,2016,at_average,0,13
Northstar Rx Ll,2016,below_average,-38752654.2,32
Northstar Rx Ll,2017,above_average,2284126.3999999994,13
Northstar Rx Ll,2017,at_average,0,16
Northstar Rx Ll,2017,below_average,-44973560.31000001,35
Nostrum Laborat,2013,below_average,-76467.9,1
Nostrum Laborat,2014,below_average,-23484.839999999997,1
Nostrum Laborat,2015,below_average,-7621.5199999999995,1
Nostrum Laborat,2016,below_average,-5271.54,1
Nostrum Laborat,2017,above_average,325315.00000000023,4
Nostrum Laborat,2017,below_average,-210470.54,3
Nostrum/Mylan,2013,above_average,265592.99999999953,2
Nostrum/Mylan,2013,below_average,-251641.39999999857,2
Nostrum/Mylan,2014,above_average,56587.49999999984,1
Nostrum/Mylan,2014,below_average,-1003948.9999999991,3
Nostrum/Mylan,2015,above_average,20089.300000000287,1
Nostrum/Mylan,2015,below_average,-1918098.3000000003,3
Nostrum/Mylan,2016,above_average,243042.5,2
Nostrum/Mylan,2016,below_average,-2617736.6,2
Nostrum/Mylan,2017,above_average,4545.800000000065,1
Nostrum/Mylan,2017,below_average,-715322.4,3
Novartis,2013,at_average,0,41
Novartis,2014,at_average,0,42
Novartis,2015,at_average,0,51
Novartis,2016,at_average,0,51
Novartis,2017,above_average,1066700,2
Novartis,2017,at_average,0,56
Novartis Consum,2013,below_average,-1250489.4000000004,1
Novartis Consum,2014,below_average,-1524560.8000000003,1
Novartis Consum,2015,below_average,-2292112,1
Novartis Consum,2016,below_average,-2500608,1
Novartis Consum,2017,below_average,-456291,1
Novartis*,2013,at_average,0,1
Novartis*,2014,at_average,0,1
Novartis*,2015,at_average,0,1
Novartis*,2016,at_average,0,1
Novartis*,2017,at_average,0,1
Novartis/GSK,2013,at_average,0,1
Novartis/GSK,2014,at_average,0,1
Novartis/GSK,2015,at_average,0,2
Novartis/GSK,2016,at_average,0,2
Novartis/GSK,2017,at_average,0,3
Novartis/HLS Th,2013,at_average,0,1
Novartis/HLS Th,2014,at_average,0,1
Novartis/HLS Th,2015,at_average,0,1
Novartis/HLS Th,2016,at_average,0,1
Novartis/HLS Th,2017,at_average,0,1
Novartis/Noden,2013,at_average,0,2
Novartis/Noden,2014,at_average,0,2
Novartis/Noden,2015,at_average,0,2
Novartis/Noden,2016,at_average,0,2
Novartis/Noden,2017,at_average,0,2
Novartis/Sun Ph,2017,at_average,0,1
Novartis/Sunovi,2013,at_average,0,1
Novartis/Sunovi,2014,at_average,0,1
Novartis/Sunovi,2015,at_average,0,1
Novartis/Sunovi,2016,at_average,0,1
Novartis/Sunovi,2017,at_average,0,1
Novartis/Vanda,2013,above_average,140544,1
Novartis/Vanda,2014,at_average,0,1
Novartis/Vanda,2015,at_average,0,1
Novartis/Vanda,2016,above_average,2733220,1
Novartis/Vanda,2017,above_average,1392000,1
Noven Therapeut,2013,at_average,0,2
Noven Therapeut,2014,at_average,0,3
Noven Therapeut,2015,at_average,0,3
